START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: SZ1A
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 1585122
CLUB: RADIO AMATEUR ASSOCIATION OF WESTERN GREECE
CONTEST: CQ-WW-RTTY
CREATED-BY: WriteLog V10.86C
NAME: RADIO AMATEUR ASSOCIATION OF WESTERN GREECE
OPERATORS: SV1DPI  SV1CIB  SV1EBV  SV1HKZ  SV1HLB  SV2HQL  SV1ENG
QSO: 21130 RY 2011-09-25 0731 SZ1A          599     20 SV     LZ9R          599 20     DX
QSO: 21130 RY 2011-09-25 0732 SZ1A          599     20 SV     9A8W          599 15     DX
QSO: 21130 RY 2011-09-25 0733 SZ1A          599     20 SV     SP3GXH        599 15     DX
QSO: 21130 RY 2011-09-25 0733 SZ1A          599     20 SV     UT8EL         599 16     DX
QSO: 21130 RY 2011-09-25 0734 SZ1A          599     20 SV     JA8GMZ        599 25     DX
QSO: 21130 RY 2011-09-25 0735 SZ1A          599     20 SV     DL5YM         599 14     DX
QSO: 21130 RY 2011-09-25 0735 SZ1A          599     20 SV     JR2PMT        599 25     DX
QSO: 21130 RY 2011-09-25 0736 SZ1A          599     20 SV     YO2RR         599 20     DX
QSO: 21130 RY 2011-09-25 0737 SZ1A          599     20 SV     JR1HUA        599 25     DX
QSO: 21130 RY 2011-09-25 0738 SZ1A          599     20 SV     UT3WW         599 16     DX
QSO: 21130 RY 2011-09-25 0739 SZ1A          599     20 SV     EA5/DK7TM     599 14     DX
QSO: 21130 RY 2011-09-25 0739 SZ1A          599     20 SV     JA1FVS        599 25     DX
QSO: 21130 RY 2011-09-25 0742 SZ1A          599     20 SV     DC2OD         599 14     DX
QSO: 21130 RY 2011-09-25 0742 SZ1A          599     20 SV     SP5GDY        599 15     DX
QSO: 21130 RY 2011-09-25 0744 SZ1A          599     20 SV     OH8JJ         599 15     DX
QSO: 21120 RY 2011-09-25 0746 SZ1A          599     20 SV     EY0A          599 17     DX
QSO: 28120 RY 2011-09-25 0750 SZ1A          599     20 SV     JO1ALS        599 25     DX
QSO: 28120 RY 2011-09-25 0751 SZ1A          599     20 SV     SM6NOC        599 14     DX
QSO: 28120 RY 2011-09-25 0751 SZ1A          599     20 SV     OJ0X          599 15     DX
QSO: 28120 RY 2011-09-25 0753 SZ1A          599     20 SV     SE5S          599 14     DX
QSO: 28120 RY 2011-09-25 0753 SZ1A          599     20 SV     RZ3EC         599 16     DX
QSO: 28120 RY 2011-09-25 0754 SZ1A          599     20 SV     LA9TY         599 14     DX
QSO: 28120 RY 2011-09-25 0756 SZ1A          599     20 SV     GI1GKI        599 14     DX
QSO: 28120 RY 2011-09-25 0756 SZ1A          599     20 SV     RK4S          599 16     DX
QSO: 28076 RY 2011-09-25 0800 SZ1A          599     20 SV     SK3PY         599 14     DX
QSO: 28076 RY 2011-09-25 0801 SZ1A          599     20 SV     JR4PMX/1      599 25     DX
QSO: 28076 RY 2011-09-25 0801 SZ1A          599     20 SV     UA9OG         599 18     DX
QSO: 28076 RY 2011-09-25 0802 SZ1A          599     20 SV     G4ZOB         599 14     DX
QSO: 28076 RY 2011-09-25 0803 SZ1A          599     20 SV     JA3APV        599 25     DX
QSO: 28076 RY 2011-09-25 0804 SZ1A          599     20 SV     RV4HL         599 16     DX
QSO: 28076 RY 2011-09-25 0805 SZ1A          599     20 SV     JH3SIF        599 25     DX
QSO: 28076 RY 2011-09-25 0806 SZ1A          599     20 SV     G8MIA         599 14     DX
QSO: 28076 RY 2011-09-25 0807 SZ1A          599     20 SV     SM4DQE        599 14     DX
QSO: 28127 RY 2011-09-25 0817 SZ1A          599     20 SV     F5JGA         599 14     DX
QSO: 21140 RY 2011-09-25 0822 SZ1A          599     20 SV     EA5HAB        599 14     DX
QSO: 21140 RY 2011-09-25 0823 SZ1A          599     20 SV     JH7RTQ        599 25     DX
QSO: 21140 RY 2011-09-25 0823 SZ1A          599     20 SV     JR9GMS        599 25     DX
QSO: 21140 RY 2011-09-25 0825 SZ1A          599     20 SV     US6CQ         599 16     DX
QSO: 21140 RY 2011-09-25 0826 SZ1A          599     20 SV     EA3GI         599 14     DX
QSO: 21140 RY 2011-09-25 0827 SZ1A          599     20 SV     F6HRP         599 14     DX
QSO: 21140 RY 2011-09-25 0828 SZ1A          599     20 SV     JI3CJP        599 25     DX
QSO: 21140 RY 2011-09-25 0829 SZ1A          599     20 SV     BD5DML        599 24     DX
QSO: 21140 RY 2011-09-25 0830 SZ1A          599     20 SV     G6NHU         599 14     DX
QSO: 21140 RY 2011-09-25 0831 SZ1A          599     20 SV     SN3C          599 15     DX
QSO: 21140 RY 2011-09-25 0831 SZ1A          599     20 SV     DL4DKM        599 14     DX
QSO: 21140 RY 2011-09-25 0832 SZ1A          599     20 SV     G4FKA         599 14     DX
QSO: 21140 RY 2011-09-25 0832 SZ1A          599     20 SV     G6YKT         599 14     DX
QSO: 21140 RY 2011-09-25 0833 SZ1A          599     20 SV     UA4FEN        599 16     DX
QSO: 21140 RY 2011-09-25 0833 SZ1A          599     20 SV     OZ1JVX        599 14     DX
QSO: 21140 RY 2011-09-25 0834 SZ1A          599     20 SV     DF3QG         599 14     DX
QSO: 21140 RY 2011-09-25 0836 SZ1A          599     20 SV     LA5TFA        599 14     DX
QSO: 21140 RY 2011-09-25 0837 SZ1A          599     20 SV     DK6NF         599 14     DX
QSO: 21140 RY 2011-09-25 0838 SZ1A          599     20 SV     DL7FA         599 14     DX
QSO: 21140 RY 2011-09-25 0838 SZ1A          599     20 SV     DH6BH         599 14     DX
QSO: 21140 RY 2011-09-25 0841 SZ1A          599     20 SV     HB9ELD        599 14     DX
QSO: 21140 RY 2011-09-25 0842 SZ1A          599     20 SV     DG2GAW        599 14     DX
QSO: 21140 RY 2011-09-25 0842 SZ1A          599     20 SV     DB2HG         599 14     DX
QSO: 21140 RY 2011-09-25 0843 SZ1A          599     20 SV     EV1R          599 16     DX
QSO: 21140 RY 2011-09-25 0844 SZ1A          599     20 SV     SP1DMD        599 15     DX
QSO: 21140 RY 2011-09-25 0845 SZ1A          599     20 SV     DL3FCG        599 14     DX
QSO: 21140 RY 2011-09-25 0847 SZ1A          599     20 SV     R7LV          599 16     DX
QSO: 21140 RY 2011-09-25 0847 SZ1A          599     20 SV     DF5MA         599 14     DX
QSO: 21140 RY 2011-09-25 0849 SZ1A          599     20 SV     OK6AB         599 15     DX
QSO: 21140 RY 2011-09-25 0850 SZ1A          599     20 SV     M0WAY         599 14     DX
QSO: 21140 RY 2011-09-25 0851 SZ1A          599     20 SV     US5CAO        599 16     DX
QSO: 21140 RY 2011-09-25 0852 SZ1A          599     20 SV     SM4DQE        599 14     DX
QSO: 21140 RY 2011-09-25 0852 SZ1A          599     20 SV     DF6WE         599 14     DX
QSO: 21140 RY 2011-09-25 0853 SZ1A          599     20 SV     EA3AYQ        599 14     DX
QSO: 21140 RY 2011-09-25 0853 SZ1A          599     20 SV     DO6GZ         599 14     DX
QSO: 21140 RY 2011-09-25 0854 SZ1A          599     20 SV     DD5MA         599 14     DX
QSO: 21140 RY 2011-09-25 0854 SZ1A          599     20 SV     SP9KDA        599 15     DX
QSO: 21140 RY 2011-09-25 0856 SZ1A          599     20 SV     SP9GKJ        599 15     DX
QSO: 21140 RY 2011-09-25 0858 SZ1A          599     20 SV     OK1AVV        599 15     DX
QSO: 21140 RY 2011-09-25 0859 SZ1A          599     20 SV     G8MIA         599 14     DX
QSO: 21140 RY 2011-09-25 0900 SZ1A          599     20 SV     LY5E          599 15     DX
QSO: 21140 RY 2011-09-25 0902 SZ1A          599     20 SV     G7SSE         599 14     DX
QSO: 21141 RY 2011-09-25 0906 SZ1A          599     20 SV     OJ0X          599 15     DX
QSO: 21140 RY 2011-09-25 0908 SZ1A          599     20 SV     DL3DXF        599 14     DX
QSO: 21140 RY 2011-09-25 0909 SZ1A          599     20 SV     DL1APX        599 14     DX
QSO: 21140 RY 2011-09-25 0910 SZ1A          599     20 SV     YT7AW         599 15     DX
QSO: 21140 RY 2011-09-25 0911 SZ1A          599     20 SV     G4OJB         599 14     DX
QSO: 28127 RY 2011-09-25 0915 SZ1A          599     20 SV     UA1OMS        599 16     DX
QSO: 28127 RY 2011-09-25 0916 SZ1A          599     20 SV     JA5BZL        599 25     DX
QSO: 28127 RY 2011-09-25 0917 SZ1A          599     20 SV     A61BK         599 21     DX
QSO: 28129 RY 2011-09-25 0927 SZ1A          599     20 SV     DD2ML         599 14     DX
QSO: 28081 RY 2011-09-25 0930 SZ1A          599     20 SV     LX7I          599 14     DX
QSO: 21116 RY 2011-09-25 0938 SZ1A          599     20 SV     RA3XEV        599 16     DX
QSO: 21102 RY 2011-09-25 0938 SZ1A          599     20 SV     CR3L          599 33     DX
QSO: 21116 RY 2011-09-25 0939 SZ1A          599     20 SV     RA4FUN        599 16     DX
QSO: 21116 RY 2011-09-25 0939 SZ1A          599     20 SV     JA7BME        599 25     DX
QSO: 21116 RY 2011-09-25 0940 SZ1A          599     20 SV     RW9MZ         599 17     DX
QSO: 21116 RY 2011-09-25 0942 SZ1A          599     20 SV     DG1RPU        599 14     DX
QSO: 21116 RY 2011-09-25 0943 SZ1A          599     20 SV     PA0WRS        599 14     DX
QSO: 21116 RY 2011-09-25 0943 SZ1A          599     20 SV     OK2SPD        599 15     DX
QSO: 21116 RY 2011-09-25 0945 SZ1A          599     20 SV     RA3YBU        599 16     DX
QSO: 21116 RY 2011-09-25 0945 SZ1A          599     20 SV     RA3FH         599 16     DX
QSO: 21116 RY 2011-09-25 0946 SZ1A          599     20 SV     DL1HSI        599 14     DX
QSO: 21116 RY 2011-09-25 0946 SZ1A          599     20 SV     F6GCI         599 14     DX
QSO: 21116 RY 2011-09-25 0947 SZ1A          599     20 SV     OK1WCF        599 15     DX
QSO: 21123 RY 2011-09-25 0951 SZ1A          599     20 SV     VU2NKS        599 22     DX
QSO: 21116 RY 2011-09-25 0953 SZ1A          599     20 SV     RA3QH         599 16     DX
QSO: 21116 RY 2011-09-25 0954 SZ1A          599     20 SV     SM5IZS        599 14     DX
QSO: 21116 RY 2011-09-25 0954 SZ1A          599     20 SV     OH7AB         599 15     DX
QSO: 21116 RY 2011-09-25 0955 SZ1A          599     20 SV     DF2RG         599 14     DX
QSO: 21098 RY 2011-09-25 0957 SZ1A          599     20 SV     Z35T          599 15     DX
QSO: 21116 RY 2011-09-25 1000 SZ1A          599     20 SV     UA3GX         599 16     DX
QSO: 21116 RY 2011-09-25 1002 SZ1A          599     20 SV     UR7MZ         599 16     DX
QSO: 21093 RY 2011-09-25 1006 SZ1A          599     20 SV     TM6M          599 14     DX
QSO: 21116 RY 2011-09-25 1007 SZ1A          599     20 SV     RX0SC         599 18     DX
QSO: 21080 RY 2011-09-25 1014 SZ1A          599     20 SV     A65EE         599 21     DX
QSO: 21092 RY 2011-09-25 1017 SZ1A          599     20 SV     EF8M          599 33     DX
QSO: 21104 RY 2011-09-25 1029 SZ1A          599     20 SV     CN3A          599 33     DX
QSO: 28079 RY 2011-09-25 1036 SZ1A          599     20 SV     CV5K          599 13     DX
QSO: 28096 RY 2011-09-25 1039 SZ1A          599     20 SV     IT9BLB        599 15     DX
QSO: 28098 RY 2011-09-25 1041 SZ1A          599     20 SV     PI4DX         599 14     DX
QSO: 28100 RY 2011-09-25 1041 SZ1A          599     20 SV     UA9CDV        599 17     DX
QSO: 28105 RY 2011-09-25 1042 SZ1A          599     20 SV     LU7HN         599 13     DX
QSO: 28109 RY 2011-09-25 1043 SZ1A          599     20 SV     PI4CC         599 14     DX
QSO: 28115 RY 2011-09-25 1044 SZ1A          599     20 SV     RW9C          599 17     DX
QSO: 28116 RY 2011-09-25 1046 SZ1A          599     20 SV     EC8CQ         599 33     DX
QSO: 28118 RY 2011-09-25 1047 SZ1A          599     20 SV     ZW7B          599 11     DX
QSO: 28132 RY 2011-09-25 1048 SZ1A          599     20 SV     CR5D          599 14     DX
QSO: 28140 RY 2011-09-25 1051 SZ1A          599     20 SV     LZ9A          599 20     DX
QSO: 21123 RY 2011-09-25 1054 SZ1A          599     20 SV     DF4WC         599 14     DX
QSO: 21123 RY 2011-09-25 1054 SZ1A          599     20 SV     DF9DD         599 14     DX
QSO: 21123 RY 2011-09-25 1055 SZ1A          599     20 SV     UA4WLI        599 16     DX
QSO: 21123 RY 2011-09-25 1055 SZ1A          599     20 SV     PA7LZ         599 14     DX
QSO: 21123 RY 2011-09-25 1057 SZ1A          599     20 SV     G0HDV         599 14     DX
QSO: 21123 RY 2011-09-25 1057 SZ1A          599     20 SV     EA3CCN        599 14     DX
QSO: 21123 RY 2011-09-25 1058 SZ1A          599     20 SV     DO6JAN        599 14     DX
QSO: 21123 RY 2011-09-25 1059 SZ1A          599     20 SV     OE6MDF        599 15     DX
QSO: 21123 RY 2011-09-25 1101 SZ1A          599     20 SV     UT2MA         599 16     DX
QSO: 21123 RY 2011-09-25 1102 SZ1A          599     20 SV     DL9MKN        599 14     DX
QSO: 21123 RY 2011-09-25 1102 SZ1A          599     20 SV     ON7DY         599 14     DX
QSO: 21123 RY 2011-09-25 1104 SZ1A          599     20 SV     JA5EAG        599 25     DX
QSO: 21123 RY 2011-09-25 1106 SZ1A          599     20 SV     JA1KJW        599 25     DX
QSO: 21123 RY 2011-09-25 1106 SZ1A          599     20 SV     OH8KVY        599 15     DX
QSO: 21123 RY 2011-09-25 1107 SZ1A          599     20 SV     RK3RX         599 16     DX
QSO: 21123 RY 2011-09-25 1108 SZ1A          599     20 SV     DL5BAW/P      599 14     DX
QSO: 21123 RY 2011-09-25 1108 SZ1A          599     20 SV     M0VAA         599 14     DX
QSO: 21123 RY 2011-09-25 1108 SZ1A          599     20 SV     LA5LJA        599 14     DX
QSO: 21123 RY 2011-09-25 1109 SZ1A          599     20 SV     OG4M          599 15     DX
QSO: 21123 RY 2011-09-25 1112 SZ1A          599     20 SV     PA3DBS        599 14     DX
QSO: 21123 RY 2011-09-25 1113 SZ1A          599     20 SV     DK9MS         599 14     DX
QSO: 21123 RY 2011-09-25 1114 SZ1A          599     20 SV     RW4W          599 16     DX
QSO: 21123 RY 2011-09-25 1114 SZ1A          599     20 SV     JA1WSK        599 25     DX
QSO: 21123 RY 2011-09-25 1116 SZ1A          599     20 SV     ON5GY         599 14     DX
QSO: 21123 RY 2011-09-25 1117 SZ1A          599     20 SV     UN7EG         599 17     DX
QSO: 21123 RY 2011-09-25 1118 SZ1A          599     20 SV     F1OET         599 14     DX
QSO: 21123 RY 2011-09-25 1119 SZ1A          599     20 SV     DO7ML         599 14     DX
QSO: 21123 RY 2011-09-25 1124 SZ1A          599     20 SV     RA0WHE        599 18     DX
QSO: 21123 RY 2011-09-25 1125 SZ1A          599     20 SV     LA9TY         599 14     DX
QSO: 21123 RY 2011-09-25 1125 SZ1A          599     20 SV     DL5SWB        599 14     DX
QSO: 21123 RY 2011-09-25 1126 SZ1A          599     20 SV     JA1PCM        599 25     DX
QSO: 21123 RY 2011-09-25 1127 SZ1A          599     20 SV     SA0BDK        599 14     DX
QSO: 21123 RY 2011-09-25 1128 SZ1A          599     20 SV     N4MM          599 5      VA
QSO: 21123 RY 2011-09-25 1128 SZ1A          599     20 SV     7K4QOK        599 25     DX
QSO: 21123 RY 2011-09-25 1130 SZ1A          599     20 SV     LA9AU         599 14     DX
QSO: 21123 RY 2011-09-25 1130 SZ1A          599     20 SV     SM6NOC        599 14     DX
QSO: 21123 RY 2011-09-25 1131 SZ1A          599     20 SV     PA8KW         599 14     DX
QSO: 21123 RY 2011-09-25 1133 SZ1A          599     20 SV     K3CT          599 5      MD
QSO: 21123 RY 2011-09-25 1133 SZ1A          599     20 SV     TF3AO         599 40     DX
QSO: 21123 RY 2011-09-25 1134 SZ1A          599     20 SV     JA1EYN        599 25     DX
QSO: 21123 RY 2011-09-25 1136 SZ1A          599     20 SV     PA0TCA        599 14     DX
QSO: 21123 RY 2011-09-25 1137 SZ1A          599     20 SV     F5BBD         599 14     DX
QSO: 21123 RY 2011-09-25 1138 SZ1A          599     20 SV     IK1MEG        599 15     DX
QSO: 21123 RY 2011-09-25 1139 SZ1A          599     20 SV     FM1HN         599 8      DX
QSO: 21123 RY 2011-09-25 1140 SZ1A          599     20 SV     RD0CD         599 19     DX
QSO: 21123 RY 2011-09-25 1141 SZ1A          599     20 SV     JA3IKG        599 25     DX
QSO: 21123 RY 2011-09-25 1143 SZ1A          599     20 SV     RA4FP         599 16     DX
QSO: 21123 RY 2011-09-25 1144 SZ1A          599     20 SV     SF0D          599 14     DX
QSO: 21123 RY 2011-09-25 1146 SZ1A          599     20 SV     K1XM          599 5      MA
QSO: 21123 RY 2011-09-25 1148 SZ1A          599     20 SV     G6DCT         599 14     DX
QSO: 21123 RY 2011-09-25 1149 SZ1A          599     20 SV     LA3BO         599 14     DX
QSO: 21123 RY 2011-09-25 1150 SZ1A          599     20 SV     GM0TTY        599 14     DX
QSO: 21123 RY 2011-09-25 1152 SZ1A          599     20 SV     RW4NN         599 16     DX
QSO: 21123 RY 2011-09-25 1153 SZ1A          599     20 SV     RK3DXW        599 16     DX
QSO: 21123 RY 2011-09-25 1154 SZ1A          599     20 SV     OZ6AGX        599 14     DX
QSO: 21125 RY 2011-09-25 1201 SZ1A          599     20 SV     YW5T          599 9      DX
QSO: 21101 RY 2011-09-25 1202 SZ1A          599     20 SV     PZ5RA         599 9      DX
QSO: 14117 RY 2011-09-25 1205 SZ1A          599     20 SV     RA2FF         599 15     DX
QSO: 14118 RY 2011-09-25 1206 SZ1A          599     20 SV     T77NM         599 15     DX
QSO: 14126 RY 2011-09-25 1207 SZ1A          599     20 SV     HA2SP         599 15     DX
QSO: 14126 RY 2011-09-25 1208 SZ1A          599     20 SV     F8CRS         599 14     DX
QSO: 14126 RY 2011-09-25 1208 SZ1A          599     20 SV     UC6A          599 16     DX
QSO: 14126 RY 2011-09-25 1210 SZ1A          599     20 SV     S57OWA        599 15     DX
QSO: 14126 RY 2011-09-25 1210 SZ1A          599     20 SV     HB9ETR        599 14     DX
QSO: 14126 RY 2011-09-25 1211 SZ1A          599     20 SV     IK5ZTT        599 15     DX
QSO: 14126 RY 2011-09-25 1211 SZ1A          599     20 SV     DL6MHW        599 14     DX
QSO: 14126 RY 2011-09-25 1212 SZ1A          599     20 SV     F1IWH         599 14     DX
QSO: 14126 RY 2011-09-25 1213 SZ1A          599     20 SV     PA3T          599 14     DX
QSO: 14126 RY 2011-09-25 1214 SZ1A          599     20 SV     UR3AC         599 16     DX
QSO: 14126 RY 2011-09-25 1215 SZ1A          599     20 SV     N2QT          529 5      VA
QSO: 14126 RY 2011-09-25 1217 SZ1A          599     20 SV     ON3KBY        599 14     DX
QSO: 14126 RY 2011-09-25 1219 SZ1A          599     20 SV     G0MTN         599 14     DX
QSO: 14126 RY 2011-09-25 1219 SZ1A          599     20 SV     DF3IS         599 14     DX
QSO: 14126 RY 2011-09-25 1223 SZ1A          599     20 SV     W4LC          599 4      KY
QSO: 14126 RY 2011-09-25 1224 SZ1A          599     20 SV     N8RF          599 4      OH
QSO: 14126 RY 2011-09-25 1225 SZ1A          599     20 SV     W8KX          599 4      MI
QSO: 14126 RY 2011-09-25 1226 SZ1A          599     20 SV     GU0SUP        599 14     DX
QSO: 14126 RY 2011-09-25 1226 SZ1A          599     20 SV     DJ8OG         599 14     DX
QSO: 14126 RY 2011-09-25 1229 SZ1A          599     20 SV     G3V           599 14     DX
QSO: 14126 RY 2011-09-25 1230 SZ1A          599     20 SV     PE1PKR        599 14     DX
QSO: 14126 RY 2011-09-25 1230 SZ1A          599     20 SV     W4TTY         599 5      VA
QSO: 14126 RY 2011-09-25 1233 SZ1A          599     20 SV     F1ACS         599 14     DX
QSO: 14126 RY 2011-09-25 1233 SZ1A          599     20 SV     YO6HSU        599 20     DX
QSO: 14126 RY 2011-09-25 1234 SZ1A          599     20 SV     YO5OHY        599 20     DX
QSO: 14126 RY 2011-09-25 1234 SZ1A          599     20 SV     W0LSD         599 4      CO
QSO: 14126 RY 2011-09-25 1235 SZ1A          599     20 SV     S57AW         599 15     DX
QSO: 14126 RY 2011-09-25 1235 SZ1A          599     20 SV     DH0GHU        599 14     DX
QSO: 14126 RY 2011-09-25 1236 SZ1A          599     20 SV     F6GCI         599 14     DX
QSO: 14126 RY 2011-09-25 1236 SZ1A          599     20 SV     K3MD          599 5      PA
QSO: 14126 RY 2011-09-25 1237 SZ1A          599     20 SV     IZ1JLN        599 15     DX
QSO: 14126 RY 2011-09-25 1237 SZ1A          599     20 SV     LA3BO         599 14     DX
QSO: 14126 RY 2011-09-25 1238 SZ1A          599     20 SV     YL2CI         599 15     DX
QSO: 14126 RY 2011-09-25 1240 SZ1A          599     20 SV     WA1EHK        599 5      CT
QSO: 14126 RY 2011-09-25 1241 SZ1A          599     20 SV     K1SFA         599 5      MA
QSO: 14126 RY 2011-09-25 1242 SZ1A          599     20 SV     N0BK          599 4      MN
QSO: 14126 RY 2011-09-25 1244 SZ1A          599     20 SV     I2BZN         599 15     DX
QSO: 14126 RY 2011-09-25 1245 SZ1A          599     20 SV     W9MU          599 4      IL
QSO: 14126 RY 2011-09-25 1246 SZ1A          599     20 SV     DL2CBB        599 14     DX
QSO: 14126 RY 2011-09-25 1247 SZ1A          599     20 SV     I3VRD         599 15     DX
QSO: 14126 RY 2011-09-25 1249 SZ1A          599     20 SV     DC0NA         599 14     DX
QSO: 14126 RY 2011-09-25 1250 SZ1A          599     20 SV     GM0FGI        599 14     DX
QSO: 14126 RY 2011-09-25 1250 SZ1A          599     20 SV     SP7DBI        599 15     DX
QSO: 14126 RY 2011-09-25 1251 SZ1A          599     20 SV     PD1ANI        599 14     DX
QSO: 14126 RY 2011-09-25 1254 SZ1A          599     20 SV     RA6XV         599 16     DX
QSO: 14126 RY 2011-09-25 1255 SZ1A          599     20 SV     NX2X          599 5      NY
QSO: 14126 RY 2011-09-25 1255 SZ1A          599     20 SV     TA1BM         599 20     DX
QSO: 14126 RY 2011-09-25 1256 SZ1A          599     20 SV     DL7ACN        599 14     DX
QSO: 14126 RY 2011-09-25 1258 SZ1A          599     20 SV     SQ9ANS        599 15     DX
QSO: 14126 RY 2011-09-25 1259 SZ1A          599     20 SV     OH8KA         599 15     DX
QSO: 14126 RY 2011-09-25 1300 SZ1A          599     20 SV     IK2DKX        599 15     DX
QSO: 14126 RY 2011-09-25 1303 SZ1A          599     20 SV     M1AQV         599 14     DX
QSO: 14126 RY 2011-09-25 1303 SZ1A          599     20 SV     EA5ET         599 14     DX
QSO: 14126 RY 2011-09-25 1305 SZ1A          599     20 SV     IZ3GOG        599 15     DX
QSO: 14126 RY 2011-09-25 1305 SZ1A          599     20 SV     K1XM          599 5      MA
QSO: 14126 RY 2011-09-25 1309 SZ1A          599     20 SV     RA9UN         599 18     DX
QSO: 28110 RY 2011-09-25 1311 SZ1A          599     20 SV     VU2PTT        599 22     DX
QSO: 28110 RY 2011-09-25 1311 SZ1A          599     20 SV     OH8FKU        599 15     DX
QSO: 28110 RY 2011-09-25 1314 SZ1A          599     20 SV     VE2FK         599 5      QC
QSO: 28110 RY 2011-09-25 1315 SZ1A          599     20 SV     N2FF          599 5      NY
QSO: 28110 RY 2011-09-25 1315 SZ1A          599     20 SV     ZY2C          599 11     DX
QSO: 28110 RY 2011-09-25 1316 SZ1A          599     20 SV     K0XB          599 4      MN
QSO: 28110 RY 2011-09-25 1316 SZ1A          599     20 SV     XE1EE         599 6      DX
QSO: 28110 RY 2011-09-25 1317 SZ1A          599     20 SV     LU3DY         599 13     DX
QSO: 28110 RY 2011-09-25 1318 SZ1A          599     20 SV     K9SV          599 4      IN
QSO: 28110 RY 2011-09-25 1319 SZ1A          599     20 SV     NR4M          599 5      VA
QSO: 28110 RY 2011-09-25 1319 SZ1A          599     20 SV     K2PLF         599 5      MD
QSO: 28110 RY 2011-09-25 1320 SZ1A          599     20 SV     PY2SEX        599 11     DX
QSO: 28110 RY 2011-09-25 1321 SZ1A          599     20 SV     AA8LL         599 4      OH
QSO: 28110 RY 2011-09-25 1322 SZ1A          599     20 SV     W1DX          599 5      CT
QSO: 28110 RY 2011-09-25 1322 SZ1A          599     20 SV     KS1J          599 5      RI
QSO: 28110 RY 2011-09-25 1323 SZ1A          599     20 SV     W4JAM         599 5      VA
QSO: 28110 RY 2011-09-25 1324 SZ1A          599     20 SV     W2LE          599 5      NJ
QSO: 28110 RY 2011-09-25 1324 SZ1A          599     20 SV     SP4YPB        599 15     DX
QSO: 28110 RY 2011-09-25 1325 SZ1A          599     20 SV     LZ5R          599 20     DX
QSO: 28110 RY 2011-09-25 1325 SZ1A          599     20 SV     K1XM          599 5      MA
QSO: 28110 RY 2011-09-25 1326 SZ1A          599     20 SV     AE1P          599 5      NH
QSO: 28110 RY 2011-09-25 1326 SZ1A          599     20 SV     KS3D          599 5      DE
QSO: 28110 RY 2011-09-25 1327 SZ1A          599     20 SV     NJ3I          599 5      PA
QSO: 28110 RY 2011-09-25 1329 SZ1A          599     20 SV     AE5EO         599 4      TX
QSO: 28110 RY 2011-09-25 1331 SZ1A          599     20 SV     PU5AAD        599 11     DX
QSO: 28110 RY 2011-09-25 1334 SZ1A          599     20 SV     SV1HKH        599 20     DX
QSO: 28110 RY 2011-09-25 1336 SZ1A          599     20 SV     WA1GOS        599 5      MA
QSO: 28110 RY 2011-09-25 1340 SZ1A          599     20 SV     PT9PA         599 11     DX
QSO: 28110 RY 2011-09-25 1340 SZ1A          599     20 SV     KB1GKN        599 5      NH
QSO: 28110 RY 2011-09-25 1341 SZ1A          599     20 SV     K2PF          599 5      NJ
QSO: 28110 RY 2011-09-25 1343 SZ1A          599     20 SV     K0IR          599 4      MN
QSO: 28110 RY 2011-09-25 1343 SZ1A          599     20 SV     A65BR         599 21     DX
QSO: 28110 RY 2011-09-25 1344 SZ1A          599     20 SV     VE2EBK        599 5      QC
QSO: 28110 RY 2011-09-25 1344 SZ1A          599     20 SV     K4YMQ         599 4      AL
QSO: 28110 RY 2011-09-25 1345 SZ1A          599     20 SV     RT9S          599 16     DX
QSO: 28110 RY 2011-09-25 1347 SZ1A          599     20 SV     SV1GYG        599 20     DX
QSO: 28110 RY 2011-09-25 1348 SZ1A          599     20 SV     W1ZK          599 5      VT
QSO: 28110 RY 2011-09-25 1351 SZ1A          599     20 SV     WY5I          599 5      FL
QSO: 28110 RY 2011-09-25 1355 SZ1A          599     20 SV     AE1T          599 5      NH
QSO: 28110 RY 2011-09-25 1358 SZ1A          599     20 SV     CX2AQ         599 13     DX
QSO: 28110 RY 2011-09-25 1358 SZ1A          599     20 SV     VA2WA         599 5      QC
QSO: 28110 RY 2011-09-25 1359 SZ1A          599     20 SV     K5KLA         599 4      LA
QSO: 28110 RY 2011-09-25 1401 SZ1A          599     20 SV     KB1EFS        599 5      MA
QSO: 28110 RY 2011-09-25 1402 SZ1A          599     20 SV     KB1SNB        599 5      MA
QSO: 28110 RY 2011-09-25 1403 SZ1A          599     20 SV     K1FWE         599 5      NH
QSO: 28110 RY 2011-09-25 1405 SZ1A          599     20 SV     KX1X          599 5      MA
QSO: 28110 RY 2011-09-25 1406 SZ1A          599     20 SV     KB3X          599 5      NC
QSO: 28110 RY 2011-09-25 1409 SZ1A          599     20 SV     UA9AX         599 17     DX
QSO: 28110 RY 2011-09-25 1410 SZ1A          599     20 SV     N5MOA         599 4      TX
QSO: 28110 RY 2011-09-25 1411 SZ1A          599     20 SV     VE9NC         599 5      NB
QSO: 28110 RY 2011-09-25 1412 SZ1A          599     20 SV     K2MGR         599 5      NY
