START-OF-LOG: 3.0
CONTEST: IARU-HF
LOCATION: DX
CALLSIGN: R0HQ
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: HIGH
CREATED-BY: RLOG32W VER-0.1.4.132
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-STATION: HQ
CATEGORY-TRANSMITTER: UNLIMITED
OPERATORS: UA0DM, UA0CDX, R0CDA, R0IAA, R0CY, R0CT, R0CM, RU0LM, R0NN,
QSO: 7023 CW 2021-07-10 1239 R0HQ 599 SRR JH6RTO 599 45
QSO: 14235 PH 2021-07-10 1239 R0HQ 59 SRR UR5RP 59 29
QSO: 14060 CW 2021-07-10 1239 R0HQ 599 SRR JH7IXX 599 45
QSO: 14060 CW 2021-07-10 1239 R0HQ 599 SRR VA3DF 599 04
QSO: 14007 CW 2021-07-10 1239 R0HQ 599 SRR TM0HQ 599 REF
QSO: 3523 CW 2021-07-10 1239 R0HQ 599 SRR JA0JHQ 599 45
QSO: 3523 CW 2021-07-10 1240 R0HQ 599 SRR HL1VAU 599 44
QSO: 3523 CW 2021-07-10 1240 R0HQ 599 SRR HL3AMO 599 44
QSO: 1812 CW 2021-07-10 1240 R0HQ 599 SRR JR3UIC 599 45
QSO: 14235 PH 2021-07-10 1240 R0HQ 59 SRR DL1FCL 59 28
QSO: 7023 CW 2021-07-10 1240 R0HQ 599 SRR JE1PMQ 599 45
QSO: 7023 CW 2021-07-10 1240 R0HQ 599 SRR BA7QT 599 43
QSO: 14060 CW 2021-07-10 1240 R0HQ 599 SRR JR3RIU 599 45
QSO: 7100 PH 2021-07-10 1240 R0HQ 59 SRR JE5DWU 59 45
QSO: 3523 CW 2021-07-10 1241 R0HQ 599 SRR JQ1HYB 599 45
QSO: 14235 PH 2021-07-10 1241 R0HQ 59 SRR SN0HQ 59 PZK
QSO: 7023 CW 2021-07-10 1241 R0HQ 599 SRR NU1AW/5 599 IARU
QSO: 14235 PH 2021-07-10 1241 R0HQ 59 SRR RK4K 59 29
QSO: 14060 CW 2021-07-10 1241 R0HQ 599 SRR IV3UHL 599 28
QSO: 14060 CW 2021-07-10 1241 R0HQ 599 SRR W1CU 599 08
QSO: 7100 PH 2021-07-10 1241 R0HQ 59 SRR JR7MNV 59 45
QSO: 14235 PH 2021-07-10 1242 R0HQ 59 SRR S50HQ 59 ZRS
QSO: 7023 CW 2021-07-10 1242 R0HQ 599 SRR K6RIM 599 6
QSO: 14060 CW 2021-07-10 1242 R0HQ 599 SRR JK8NIP 599 45
QSO: 14060 CW 2021-07-10 1242 R0HQ 599 SRR R3QA 599 29
QSO: 7100 PH 2021-07-10 1242 R0HQ 59 SRR JA7FWM 59 45
QSO: 7100 PH 2021-07-10 1242 R0HQ 59 SRR JA2OIQ 59 45
QSO: 3715 PH 2021-07-10 1243 R0HQ 59 SRR JG1LFR 59 45
QSO: 3715 PH 2021-07-10 1243 R0HQ 59 SRR JL8PZO 59 45
QSO: 3523 CW 2021-07-10 1243 R0HQ 599 SRR JI1BBN 599 45
QSO: 1812 CW 2021-07-10 1243 R0HQ 599 SRR HL3AMO 599 44
QSO: 14235 PH 2021-07-10 1243 R0HQ 59 SRR ER3CT 59 29
QSO: 14235 PH 2021-07-10 1243 R0HQ 59 SRR RY9YAD 59 31
QSO: 7023 CW 2021-07-10 1243 R0HQ 599 SRR JJ0WAJ 599 45
QSO: 14060 CW 2021-07-10 1243 R0HQ 599 SRR W2Z 599 08
QSO: 14060 CW 2021-07-10 1243 R0HQ 599 SRR JE0WCQ 599 45
QSO: 14060 CW 2021-07-10 1243 R0HQ 599 SRR HA3OU 599 28
QSO: 7100 PH 2021-07-10 1243 R0HQ 59 SRR JN1BJX 59 45
QSO: 7100 PH 2021-07-10 1243 R0HQ 59 SRR JG2MNK 59 45
QSO: 7023 CW 2021-07-10 1244 R0HQ 599 SRR BG6GQE 599 44
QSO: 7023 CW 2021-07-10 1244 R0HQ 599 SRR JH1NKU 599 45
QSO: 1812 CW 2021-07-10 1244 R0HQ 599 SRR JK8PBO 599 45
QSO: 14060 CW 2021-07-10 1244 R0HQ 599 SRR R7AT 599 29
QSO: 14063 CW 2021-07-10 1244 R0HQ 599 SRR T6A 599 40
QSO: 14060 CW 2021-07-10 1244 R0HQ 599 SRR P3X 599 39
QSO: 14060 CW 2021-07-10 1244 R0HQ 599 SRR JM1IQX 599 45
QSO: 7100 PH 2021-07-10 1244 R0HQ 59 SRR JH1BHW 59 45
QSO: 1812 CW 2021-07-10 1245 R0HQ 599 SRR JE1CTM 599 45
QSO: 14235 PH 2021-07-10 1245 R0HQ 59 SRR I4WRTC 59 28
QSO: 7023 CW 2021-07-10 1245 R0HQ 599 SRR JI1HFJ 599 45
QSO: 14060 CW 2021-07-10 1245 R0HQ 599 SRR W8WA 599 08
QSO: 14060 CW 2021-07-10 1245 R0HQ 599 SRR DK5AI 599 28
QSO: 21050 CW 2021-07-10 1245 R0HQ 599 SRR YT0HQ 599 SRS
QSO: 7100 PH 2021-07-10 1245 R0HQ 59 SRR JJ8HGA 59 45
QSO: 3523 CW 2021-07-10 1246 R0HQ 599 SRR 4F3OM 599 50
QSO: 7023 CW 2021-07-10 1246 R0HQ 599 SRR JR2PMT 599 45
QSO: 14235 PH 2021-07-10 1246 R0HQ 59 SRR DK4VW 59 28
QSO: 14235 PH 2021-07-10 1246 R0HQ 59 SRR SP8KP 59 28
QSO: 7023 CW 2021-07-10 1246 R0HQ 599 SRR K6NA 599 6
QSO: 14060 CW 2021-07-10 1246 R0HQ 599 SRR RA9SN 599 30
QSO: 14060 CW 2021-07-10 1246 R0HQ 599 SRR RK4K 599 29
QSO: 14056 CW 2021-07-10 1246 R0HQ 599 SRR RG0A 599 32
QSO: 14060 CW 2021-07-10 1246 R0HQ 599 SRR UD8V 599 31
QSO: 7100 PH 2021-07-10 1246 R0HQ 59 SRR JH6MZF 59 45
QSO: 7100 PH 2021-07-10 1246 R0HQ 59 SRR JA9FTW 59 45
QSO: 14235 PH 2021-07-10 1247 R0HQ 59 SRR JM7SKE 59 45
QSO: 7023 CW 2021-07-10 1247 R0HQ 599 SRR JJ3KTW 599 45
QSO: 14235 PH 2021-07-10 1247 R0HQ 59 SRR R2DAW 59 29
QSO: 14060 CW 2021-07-10 1247 R0HQ 599 SRR KO7SS 599 08
QSO: 14060 CW 2021-07-10 1247 R0HQ 599 SRR R4LC 599 29
QSO: 14055 CW 2021-07-10 1247 R0HQ 599 SRR OH2BAH 599 18
QSO: 14060 CW 2021-07-10 1247 R0HQ 599 SRR R7MT 599 29
QSO: 21050 CW 2021-07-10 1247 R0HQ 599 SRR LZ5R 599 28
QSO: 7100 PH 2021-07-10 1247 R0HQ 59 SRR JA4BSZ 59 45
QSO: 7100 PH 2021-07-10 1247 R0HQ 59 SRR JA7ZFN 59 45
QSO: 3715 PH 2021-07-10 1248 R0HQ 59 SRR KL7KK 59 01
QSO: 3523 CW 2021-07-10 1248 R0HQ 599 SRR JA9TOZ 599 45
QSO: 3523 CW 2021-07-10 1248 R0HQ 599 SRR JA7TJ 599 45
QSO: 7023 CW 2021-07-10 1248 R0HQ 599 SRR BG3ILY 599 33
QSO: 14235 PH 2021-07-10 1248 R0HQ 59 SRR UR6LF 59 29
QSO: 14060 CW 2021-07-10 1248 R0HQ 599 SRR JJ0PKS 599 45
QSO: 14060 CW 2021-07-10 1248 R0HQ 599 SRR LY0HQ 599 LRMD
QSO: 14060 CW 2021-07-10 1248 R0HQ 599 SRR 9A7T 599 28
QSO: 7100 PH 2021-07-10 1248 R0HQ 59 SRR JL8PZO 59 45
QSO: 14060 CW 2021-07-10 1249 R0HQ 599 SRR BA3AX 599 44
QSO: 14060 CW 2021-07-10 1249 R0HQ 599 SRR UA9BA 599 30
QSO: 14060 CW 2021-07-10 1249 R0HQ 599 SRR YL5W 599 29
QSO: 7100 PH 2021-07-10 1249 R0HQ 59 SRR JE1PMF 59 45
QSO: 7023 CW 2021-07-10 1250 R0HQ 599 SRR JI7GBI 599 45
QSO: 14235 PH 2021-07-10 1250 R0HQ 59 SRR LZ1W 59 28
QSO: 14060 CW 2021-07-10 1250 R0HQ 599 SRR UA9LIF 599 30
QSO: 14046 CW 2021-07-10 1250 R0HQ 599 SRR LZ0HQ 599 BFRA
QSO: 14060 CW 2021-07-10 1250 R0HQ 599 SRR N8II 599 08
QSO: 14060 CW 2021-07-10 1250 R0HQ 599 SRR RA9DZ 599 30
QSO: 7100 PH 2021-07-10 1250 R0HQ 59 SRR JE6PQR 59 45
QSO: 7100 PH 2021-07-10 1250 R0HQ 59 SRR JA7RIE 59 45
QSO: 3523 CW 2021-07-10 1251 R0HQ 599 SRR JQ1NGT 599 45
QSO: 14235 PH 2021-07-10 1251 R0HQ 59 SRR DL7BC 59 28
QSO: 7023 CW 2021-07-10 1251 R0HQ 599 SRR JH8XVT 599 45
QSO: 7023 CW 2021-07-10 1251 R0HQ 599 SRR JH7OUW 599 45
QSO: 14235 PH 2021-07-10 1251 R0HQ 59 SRR IR6R 59 28
QSO: 14060 CW 2021-07-10 1251 R0HQ 599 SRR BG3KKZ 599 43
QSO: 14060 CW 2021-07-10 1251 R0HQ 599 SRR JN1THL 599 45
QSO: 7100 PH 2021-07-10 1251 R0HQ 59 SRR JH1PMT 59 45
QSO: 28025 CW 2021-07-10 1252 R0HQ 599 SRR JH1DJD 599 45
QSO: 7023 CW 2021-07-10 1252 R0HQ 599 SRR BG4NMT 599 44
QSO: 7023 CW 2021-07-10 1252 R0HQ 599 SRR K6GHA 599 6
QSO: 14060 CW 2021-07-10 1252 R0HQ 599 SRR JR2ALA 599 45
QSO: 14060 CW 2021-07-10 1252 R0HQ 599 SRR SP2FAP 599 28
QSO: 14060 CW 2021-07-10 1252 R0HQ 599 SRR JA7ACM 599 45
QSO: 7100 PH 2021-07-10 1252 R0HQ 59 SRR JQ3BUU 59 45
QSO: 3523 CW 2021-07-10 1253 R0HQ 599 SRR JH4RUM 599 45
QSO: 7023 CW 2021-07-10 1253 R0HQ 599 SRR JR1KRU 599 45
QSO: 14235 PH 2021-07-10 1253 R0HQ 59 SRR GI0MXT 59 27
QSO: 14060 CW 2021-07-10 1253 R0HQ 599 SRR JK1WSH 599 45
QSO: 14060 CW 2021-07-10 1253 R0HQ 599 SRR DF5EG 599 28
QSO: 14060 CW 2021-07-10 1253 R0HQ 599 SRR JF2MBF 599 45
QSO: 7100 PH 2021-07-10 1253 R0HQ 59 SRR 7L1CDK 59 45
QSO: 7100 PH 2021-07-10 1253 R0HQ 59 SRR JA2MBB 59 45
QSO: 7100 PH 2021-07-10 1253 R0HQ 59 SRR JA5KPO 59 45
QSO: 1812 CW 2021-07-10 1254 R0HQ 599 SRR JA6GCE 599 45
QSO: 14060 CW 2021-07-10 1254 R0HQ 599 SRR JD1BNN 599 45
QSO: 14060 CW 2021-07-10 1254 R0HQ 599 SRR RT2C 599 29
QSO: 21050 CW 2021-07-10 1254 R0HQ 599 SRR IR4M 599 28
QSO: 7100 PH 2021-07-10 1254 R0HQ 59 SRR JF1SAG 59 45
QSO: 7100 PH 2021-07-10 1254 R0HQ 59 SRR JM6BYV 59 45
QSO: 3524 CW 2021-07-10 1255 R0HQ 599 SRR W1AW/KL7 599 ARRL
QSO: 7023 CW 2021-07-10 1255 R0HQ 599 SRR W6TK 599 6
QSO: 7023 CW 2021-07-10 1255 R0HQ 599 SRR JH7UJU 599 45
QSO: 14235 PH 2021-07-10 1255 R0HQ 59 SRR UB8A 59 30
QSO: 7023 CW 2021-07-10 1255 R0HQ 599 SRR JK1PQI 599 45
QSO: 14060 CW 2021-07-10 1255 R0HQ 599 SRR JS1WWR 599 45
QSO: 14060 CW 2021-07-10 1255 R0HQ 599 SRR UA0CA 599 34
QSO: 7100 PH 2021-07-10 1255 R0HQ 59 SRR JG5UWK 59 45
QSO: 7023 CW 2021-07-10 1256 R0HQ 599 SRR JH1MTR/4 599 45
QSO: 14235 PH 2021-07-10 1256 R0HQ 59 SRR JO3DDD 59 45
QSO: 14235 PH 2021-07-10 1256 R0HQ 59 SRR RC9X 59 20
QSO: 7023 CW 2021-07-10 1256 R0HQ 599 SRR KA7T 599 6
QSO: 14060 CW 2021-07-10 1256 R0HQ 599 SRR VE2FWW 599 04
QSO: 14060 CW 2021-07-10 1256 R0HQ 599 SRR RD0A 599 32
QSO: 7100 PH 2021-07-10 1256 R0HQ 59 SRR JF2NGM 59 45
QSO: 7100 PH 2021-07-10 1256 R0HQ 59 SRR JH1VMQ 59 45
QSO: 3524 CW 2021-07-10 1257 R0HQ 599 SRR JR3UIC 599 45
QSO: 3524 CW 2021-07-10 1257 R0HQ 599 SRR KA6BIM 599 06
QSO: 14235 PH 2021-07-10 1257 R0HQ 59 SRR EE7P 59 37
QSO: 14060 CW 2021-07-10 1257 R0HQ 599 SRR UI8C 599 30
QSO: 14060 CW 2021-07-10 1257 R0HQ 599 SRR JH6RON 599 45
QSO: 14060 CW 2021-07-10 1257 R0HQ 599 SRR JE6WOQ 599 45
QSO: 14060 CW 2021-07-10 1257 R0HQ 599 SRR JA2HYD 599 45
QSO: 21050 CW 2021-07-10 1257 R0HQ 599 SRR S50HQ 599 ZRS
QSO: 7100 PH 2021-07-10 1257 R0HQ 59 SRR JA1ENX 59 45
QSO: 7100 PH 2021-07-10 1257 R0HQ 59 SRR JA9BCV 59 45
QSO: 7100 PH 2021-07-10 1257 R0HQ 59 SRR JS2TSJ 59 45
QSO: 28025 CW 2021-07-10 1258 R0HQ 599 SRR JH1NXU 599 45
QSO: 3524 CW 2021-07-10 1258 R0HQ 599 SRR JF1SQC 599 45
QSO: 7023 CW 2021-07-10 1258 R0HQ 599 SRR JA5QYR 599 45
QSO: 14235 PH 2021-07-10 1258 R0HQ 59 SRR UA6LQ 59 29
QSO: 14060 CW 2021-07-10 1258 R0HQ 599 SRR JN1JYD 599 45
QSO: 14060 CW 2021-07-10 1258 R0HQ 599 SRR RA3UT 599 29
QSO: 14045 CW 2021-07-10 1258 R0HQ 599 SRR OM7M 599 28
QSO: 14060 CW 2021-07-10 1258 R0HQ 599 SRR UY9U 599 29
QSO: 7100 PH 2021-07-10 1258 R0HQ 59 SRR 4I1LCP 59 50
QSO: 7023 CW 2021-07-10 1259 R0HQ 599 SRR 7K1PYG 599 45
QSO: 3524 CW 2021-07-10 1259 R0HQ 599 SRR JI1DCW 599 45
QSO: 3524 CW 2021-07-10 1300 R0HQ 599 SRR JF9JTS 599 45
QSO: 1812 CW 2021-07-10 1300 R0HQ 599 SRR JR1VAY 599 45
QSO: 14060 CW 2021-07-10 1300 R0HQ 599 SRR UT4LW 599 29
QSO: 14060 CW 2021-07-10 1300 R0HQ 599 SRR LA8CJ 599 18
QSO: 7100 PH 2021-07-10 1300 R0HQ 59 SRR JO4JNJ 59 45
QSO: 7100 PH 2021-07-10 1300 R0HQ 59 SRR JA7APV 59 45
QSO: 3715 PH 2021-07-10 1301 R0HQ 59 SRR JG8WBT 59 45
QSO: 7023 CW 2021-07-10 1301 R0HQ 599 SRR W7DT 599 6
QSO: 14060 CW 2021-07-10 1301 R0HQ 599 SRR UR5EDX 599 29
QSO: 14007 CW 2021-07-10 1301 R0HQ 599 SRR JH1GEX 599 45
QSO: 21050 CW 2021-07-10 1301 R0HQ 599 SRR P3X 599 39
QSO: 7100 PH 2021-07-10 1301 R0HQ 59 SRR DV1YAI 59 50
QSO: 28025 CW 2021-07-10 1302 R0HQ 599 SRR BY4SZ 599 44
QSO: 3517 CW 2021-07-10 1302 R0HQ 599 SRR JK3HFN 599 45
QSO: 7023 CW 2021-07-10 1302 R0HQ 599 SRR JE1NGI 599 45
QSO: 14060 CW 2021-07-10 1302 R0HQ 599 SRR E21YDP 599 49
QSO: 7100 PH 2021-07-10 1302 R0HQ 59 SRR JQ6ITQ 59 45
QSO: 14235 PH 2021-07-10 1303 R0HQ 59 SRR RM9A 59 30
QSO: 7023 CW 2021-07-10 1303 R0HQ 599 SRR JJ1XBQ 599 45
QSO: 14235 PH 2021-07-10 1303 R0HQ 59 SRR JE3RMQ 59 45
QSO: 7023 CW 2021-07-10 1303 R0HQ 599 SRR WJ9B 599 6
QSO: 14060 CW 2021-07-10 1303 R0HQ 599 SRR DL5KUD 599 28
QSO: 7100 PH 2021-07-10 1303 R0HQ 59 SRR JE1LCK 59 45
QSO: 7100 PH 2021-07-10 1303 R0HQ 59 SRR JR7TYI 59 45
QSO: 7023 CW 2021-07-10 1304 R0HQ 599 SRR JH0RNN 599 45
QSO: 14235 PH 2021-07-10 1304 R0HQ 59 SRR R8KAY 59 30
QSO: 7023 CW 2021-07-10 1304 R0HQ 599 SRR JA1PCM 599 45
QSO: 14060 CW 2021-07-10 1304 R0HQ 599 SRR DL1CC 599 28
QSO: 7100 PH 2021-07-10 1304 R0HQ 59 SRR JR2GBY 59 45
QSO: 7100 PH 2021-07-10 1304 R0HQ 59 SRR JH4PFU 59 45
QSO: 7100 PH 2021-07-10 1304 R0HQ 59 SRR JA8DIV 59 45
QSO: 3524 CW 2021-07-10 1305 R0HQ 599 SRR RA0LE 599 34
QSO: 14235 PH 2021-07-10 1305 R0HQ 59 SRR JL1QOC 59 45
QSO: 7023 CW 2021-07-10 1305 R0HQ 599 SRR N6TR 599 6
QSO: 14060 CW 2021-07-10 1305 R0HQ 599 SRR RT9YA 599 31
QSO: 14060 CW 2021-07-10 1305 R0HQ 599 SRR UC0A 599 32
QSO: 7100 PH 2021-07-10 1305 R0HQ 59 SRR BV6DR 59 44
QSO: 14235 PH 2021-07-10 1306 R0HQ 59 SRR RA9DZ 59 30
QSO: 7023 CW 2021-07-10 1306 R0HQ 599 SRR KX6A 599 6
QSO: 7023 CW 2021-07-10 1306 R0HQ 599 SRR JR2AWS 599 45
QSO: 14235 PH 2021-07-10 1307 R0HQ 59 SRR RK2M 59 29
QSO: 7023 CW 2021-07-10 1307 R0HQ 599 SRR JA8KSW/1 599 45
QSO: 14235 PH 2021-07-10 1307 R0HQ 59 SRR IO6HQ 59 ARI
QSO: 14060 CW 2021-07-10 1307 R0HQ 599 SRR EA5GX 599 37
QSO: 14060 CW 2021-07-10 1307 R0HQ 599 SRR RT9A 599 30
QSO: 7100 PH 2021-07-10 1307 R0HQ 59 SRR JE2GUV 59 45
QSO: 7100 PH 2021-07-10 1307 R0HQ 59 SRR 4G0T 59 50
QSO: 14235 PH 2021-07-10 1308 R0HQ 59 SRR RA0ACM 59 32
QSO: 1811 CW 2021-07-10 1308 R0HQ 599 SRR JH4RUM 599 45
QSO: 7023 CW 2021-07-10 1308 R0HQ 599 SRR JH9CEN 599 45
QSO: 14235 PH 2021-07-10 1308 R0HQ 59 SRR RY9C 59 30
QSO: 1811 CW 2021-07-10 1308 R0HQ 599 SRR JR3KQJ 599 45
QSO: 14060 CW 2021-07-10 1308 R0HQ 599 SRR UA9MA 599 30
QSO: 14060 CW 2021-07-10 1308 R0HQ 599 SRR RA3VX 599 29
QSO: 7100 PH 2021-07-10 1308 R0HQ 59 SRR DY1T 59 50
QSO: 3524 CW 2021-07-10 1309 R0HQ 599 SRR JR1UJX/2 599 45
QSO: 7023 CW 2021-07-10 1309 R0HQ 599 SRR JA1IAZ 599 45
QSO: 14235 PH 2021-07-10 1309 R0HQ 59 SRR UZ7M 59 29
QSO: 14235 PH 2021-07-10 1309 R0HQ 59 SRR RA4HBS 59 30
QSO: 7023 CW 2021-07-10 1309 R0HQ 599 SRR JA1WWH 599 45
QSO: 14031 CW 2021-07-10 1309 R0HQ 599 SRR LZ22WRTC 599 28
QSO: 14060 CW 2021-07-10 1309 R0HQ 599 SRR RN6AT 599 29
QSO: 14060 CW 2021-07-10 1309 R0HQ 599 SRR RN4HAB 599 30
QSO: 7100 PH 2021-07-10 1309 R0HQ 59 SRR JJ1WGO 59 45
QSO: 21050 CW 2021-07-10 1309 R0HQ 599 SRR IR2Q 599 28
QSO: 7100 PH 2021-07-10 1309 R0HQ 59 SRR JH3HCX 59 45
QSO: 28025 CW 2021-07-10 1310 R0HQ 599 SRR JM1BKZ 599 45
QSO: 1811 CW 2021-07-10 1310 R0HQ 599 SRR JH5PXJ 599 45
QSO: 14235 PH 2021-07-10 1310 R0HQ 59 SRR UA3YCZ 59 29
QSO: 14235 PH 2021-07-10 1310 R0HQ 59 SRR RA0QD 59 23
QSO: 7023 CW 2021-07-10 1310 R0HQ 599 SRR N7BV 599 6
QSO: 14060 CW 2021-07-10 1310 R0HQ 599 SRR UF5A 599 29
QSO: 14060 CW 2021-07-10 1310 R0HQ 599 SRR RK2M 599 29
QSO: 14034 CW 2021-07-10 1310 R0HQ 599 SRR JH7QXJ 599 45
QSO: 7100 PH 2021-07-10 1310 R0HQ 59 SRR JE3XMP 59 45
QSO: 7100 PH 2021-07-10 1310 R0HQ 59 SRR JL3APM 59 45
QSO: 21050 CW 2021-07-10 1310 R0HQ 599 SRR R8OM 599 31
QSO: 3715 PH 2021-07-10 1311 R0HQ 59 SRR RA0LE 59 34
QSO: 14235 PH 2021-07-10 1311 R0HQ 59 SRR R3TM 59 29
QSO: 14060 CW 2021-07-10 1311 R0HQ 599 SRR R0SBI 599 32
QSO: 7100 PH 2021-07-10 1311 R0HQ 59 SRR JM1FYL 59 45
QSO: 7100 PH 2021-07-10 1311 R0HQ 59 SRR JH7IHT 59 45
QSO: 7100 PH 2021-07-10 1311 R0HQ 59 SRR JR1QBA 59 45
QSO: 14235 PH 2021-07-10 1312 R0HQ 59 SRR UR2Y 59 29
QSO: 14235 PH 2021-07-10 1312 R0HQ 59 SRR RW9LL 59 30
QSO: 14037 CW 2021-07-10 1312 R0HQ 599 SRR JA1VND 599 45
QSO: 14060 CW 2021-07-10 1312 R0HQ 599 SRR LA1U 599 18
QSO: 14060 CW 2021-07-10 1312 R0HQ 599 SRR JE1NVD 599 45
QSO: 3524 CW 2021-07-10 1312 R0HQ 599 SRR JE7WAY 599 45
QSO: 7023 CW 2021-07-10 1313 R0HQ 599 SRR BY4DX 599 44
QSO: 14060 CW 2021-07-10 1313 R0HQ 599 SRR IB3N 599 28
QSO: 14060 CW 2021-07-10 1313 R0HQ 599 SRR JA6FFK 599 45
QSO: 21050 CW 2021-07-10 1313 R0HQ 599 SRR S53MM 599 28
QSO: 7023 CW 2021-07-10 1314 R0HQ 599 SRR BA4AEO 599 44
QSO: 14235 PH 2021-07-10 1314 R0HQ 59 SRR RK9DO 59 30
QSO: 14235 PH 2021-07-10 1314 R0HQ 59 SRR R1BAC 59 29
QSO: 7023 CW 2021-07-10 1314 R0HQ 599 SRR JR1NKN 599 45
QSO: 14041 CW 2021-07-10 1314 R0HQ 599 SRR JA7NVF 599 45
QSO: 14060 CW 2021-07-10 1314 R0HQ 599 SRR DC6O 599 28
QSO: 14235 PH 2021-07-10 1314 R0HQ 59 SRR RC9J 59 21
QSO: 1812 CW 2021-07-10 1315 R0HQ 599 SRR JR7BVQ 599 45
QSO: 7023 CW 2021-07-10 1315 R0HQ 599 SRR JR3IXB 599 45
QSO: 7023 CW 2021-07-10 1315 R0HQ 599 SRR JH8WGT 599 45
QSO: 7023 CW 2021-07-10 1315 R0HQ 599 SRR JF2FIU 599 45
QSO: 14044 CW 2021-07-10 1315 R0HQ 599 SRR JH4UYB 599 45
QSO: 14060 CW 2021-07-10 1315 R0HQ 599 SRR RA7R 599 29
QSO: 7030 CW 2021-07-10 1315 R0HQ 59 SRR JP7WTO 59 45
QSO: 14235 PH 2021-07-10 1316 R0HQ 59 SRR UA0DAR 59 33
QSO: 14235 PH 2021-07-10 1316 R0HQ 59 SRR EW7B 59 29
QSO: 7100 PH 2021-07-10 1316 R0HQ 59 SRR JQ1FCM 59 45
QSO: 28025 CW 2021-07-10 1317 R0HQ 599 SRR JH1OGT 599 45
QSO: 7021 CW 2021-07-10 1317 R0HQ 599 SRR HL1VAU 599 44
QSO: 14235 PH 2021-07-10 1317 R0HQ 59 SRR RA0LE 59 34
QSO: 7021 CW 2021-07-10 1317 R0HQ 599 SRR JH0NEC 599 45
QSO: 7021 CW 2021-07-10 1317 R0HQ 599 SRR JA5QYR 599 45
QSO: 14235 PH 2021-07-10 1317 R0HQ 59 SRR UA0CA 59 34
QSO: 14048 CW 2021-07-10 1317 R0HQ 599 SRR ES9A 599 ERAU
QSO: 7100 PH 2021-07-10 1317 R0HQ 59 SRR JH4RUM 59 45
QSO: 7100 PH 2021-07-10 1317 R0HQ 59 SRR JF7FAG 59 45
QSO: 1812 CW 2021-07-10 1318 R0HQ 599 SRR JH9CEN 599 45
QSO: 7021 CW 2021-07-10 1318 R0HQ 599 SRR DU3TW 599 50
QSO: 7021 CW 2021-07-10 1318 R0HQ 599 SRR JH0ILL 599 45
QSO: 14235 PH 2021-07-10 1318 R0HQ 59 SRR RN6LFO 59 29
QSO: 21050 CW 2021-07-10 1318 R0HQ 599 SRR 8N6HQ 599 JARL
QSO: 7100 PH 2021-07-10 1318 R0HQ 59 SRR JE0GTK 59 45
QSO: 7021 CW 2021-07-10 1319 R0HQ 599 SRR VK2TLR 599 59
QSO: 14060 CW 2021-07-10 1319 R0HQ 599 SRR JA6FIO 599 45
QSO: 14060 CW 2021-07-10 1319 R0HQ 599 SRR EM5HQ 599 UARL
QSO: 7100 PH 2021-07-10 1319 R0HQ 59 SRR JA9TOZ 59 45
QSO: 7100 PH 2021-07-10 1319 R0HQ 59 SRR JH4ILF 59 45
QSO: 7100 PH 2021-07-10 1319 R0HQ 59 SRR JA7FFN 59 45
QSO: 3523 CW 2021-07-10 1320 R0HQ 599 SRR JA1IHD 599 45
QSO: 7021 CW 2021-07-10 1320 R0HQ 599 SRR JN2QCV 599 45
QSO: 7021 CW 2021-07-10 1320 R0HQ 599 SRR JA3QCM 599 45
QSO: 7021 CW 2021-07-10 1320 R0HQ 599 SRR JA2ODB 599 45
QSO: 14060 CW 2021-07-10 1320 R0HQ 599 SRR JR3KQJ 599 45
QSO: 14060 CW 2021-07-10 1320 R0HQ 599 SRR JA5NSR 599 45
QSO: 28025 CW 2021-07-10 1320 R0HQ 599 SRR JI3KDH 599 45
QSO: 3523 CW 2021-07-10 1321 R0HQ 599 SRR VK3NX 599 59
QSO: 3523 CW 2021-07-10 1321 R0HQ 599 SRR JH8XVT 599 45
QSO: 7021 CW 2021-07-10 1321 R0HQ 599 SRR JI1OWT 599 45
QSO: 7021 CW 2021-07-10 1321 R0HQ 599 SRR JA1TBA 599 45
QSO: 14235 PH 2021-07-10 1321 R0HQ 59 SRR S77SARA 59 SARA
QSO: 14053 CW 2021-07-10 1321 R0HQ 599 SRR RX9CC 599 20
QSO: 7100 PH 2021-07-10 1321 R0HQ 59 SRR 7L1TPS 59 45
QSO: 21050 CW 2021-07-10 1321 R0HQ 599 SRR JA3JM 599 45
QSO: 7100 PH 2021-07-10 1321 R0HQ 59 SRR JA0WUC 59 45
QSO: 7021 CW 2021-07-10 1322 R0HQ 599 SRR W6YA 599 6
QSO: 14235 PH 2021-07-10 1322 R0HQ 59 SRR UB8AAT 59 30
QSO: 7021 CW 2021-07-10 1322 R0HQ 599 SRR 4F3OM 599 50
QSO: 14060 CW 2021-07-10 1322 R0HQ 599 SRR JA2AXB 599 45
QSO: 14060 CW 2021-07-10 1322 R0HQ 599 SRR JR3AAZ 599 45
QSO: 14060 CW 2021-07-10 1322 R0HQ 599 SRR JH3FUK 599 45
QSO: 21050 CW 2021-07-10 1322 R0HQ 599 SRR JM4WUZ 599 45
QSO: 7100 PH 2021-07-10 1322 R0HQ 59 SRR JH7UTN 59 45
QSO: 7100 PH 2021-07-10 1322 R0HQ 59 SRR JM1BVP 59 45
QSO: 21050 CW 2021-07-10 1322 R0HQ 599 SRR JH0NEC 599 45
