START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: M4A
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY:
GRID-LOCATOR: JO02AF
CLAIMED-SCORE: 3986950
NAME: Dominic Smith
OPERATORS: M0WJE, M0WUT, M0ZCJ, M7BBR
CREATED-BY: DXLog.net v2.5.24
SOAPBOX: Entry from Cambridge University Wireless Society. Thanks for the QSOs
QSO:  3769 PH 2021-10-30 0414 M4A    59   14 PA0AA  59   14 0
QSO:  3769 PH 2021-10-30 0415 M4A    59   14 VE9CB  59   05 0
QSO:  3769 PH 2021-10-30 0416 M4A    59   14 DL3SKF 59   14 0
QSO:  3769 PH 2021-10-30 0416 M4A    59   14 K3AJ   59   05 0
QSO:  3769 PH 2021-10-30 0416 M4A    59   14 IO7T   59   15 0
QSO:  3769 PH 2021-10-30 0416 M4A    59   14 IK1PMR 59   15 0
QSO:  3769 PH 2021-10-30 0417 M4A    59   14 SN4D   59   15 0
QSO:  3769 PH 2021-10-30 0417 M4A    59   14 SK0QO  59   14 0
QSO:  3769 PH 2021-10-30 0418 M4A    59   14 UV2V   59   16 0
QSO:  3769 PH 2021-10-30 0418 M4A    59   14 VO2AC  59   02 0
QSO:  3769 PH 2021-10-30 0419 M4A    59   14 F6KOP  59   14 0
QSO:  3769 PH 2021-10-30 0419 M4A    59   14 SP2N   59   15 0
QSO:  3769 PH 2021-10-30 0419 M4A    59   14 YT5ANA 59   15 0
QSO:  3769 PH 2021-10-30 0420 M4A    59   14 OM7M   59   15 0
QSO:  3769 PH 2021-10-30 0420 M4A    59   14 W1NG   59   05 0
QSO:  3769 PH 2021-10-30 0420 M4A    59   14 OM4M   59   15 0
QSO:  3769 PH 2021-10-30 0420 M4A    59   14 UT0RS  59   16 0
QSO:  3769 PH 2021-10-30 0420 M4A    59   14 II2S   59   15 0
QSO:  3769 PH 2021-10-30 0421 M4A    59   14 W8PR   59   04 0
QSO:  3769 PH 2021-10-30 0421 M4A    59   14 DL8OBF 59   14 0
QSO:  3769 PH 2021-10-30 0421 M4A    59   14 LB7PI  59   14 0
QSO:  3769 PH 2021-10-30 0422 M4A    59   14 SQ8MFM 59   15 0
QSO:  3769 PH 2021-10-30 0422 M4A    59   14 LY5G   59   15 0
QSO:  3769 PH 2021-10-30 0423 M4A    59   14 WA2BCK 59   05 0
QSO:  3769 PH 2021-10-30 0424 M4A    59   14 K5GN   59   04 0
QSO:  3769 PH 2021-10-30 0425 M4A    59   14 F4KJN  59   14 0
QSO:  3769 PH 2021-10-30 0425 M4A    59   14 LY7M   59   15 0
QSO:  3769 PH 2021-10-30 0425 M4A    59   14 KX2T   59   05 0
QSO:  3769 PH 2021-10-30 0426 M4A    59   14 K5ZD   59   05 0
QSO:  3769 PH 2021-10-30 0426 M4A    59   14 SP4AWE 59   15 0
QSO:  3769 PH 2021-10-30 0427 M4A    59   14 AA1UI  59   05 0
QSO:  3769 PH 2021-10-30 0427 M4A    59   14 LY2ZO  59   15 0
QSO:  3769 PH 2021-10-30 0428 M4A    59   14 LY2CX  59   15 0
QSO:  3769 PH 2021-10-30 0429 M4A    59   14 DL0IFM 59   14 0
QSO:  3769 PH 2021-10-30 0430 M4A    59   14 K3UL   59   05 0
QSO:  3769 PH 2021-10-30 0434 M4A    59   14 PA2TMS 59   14 0
QSO:  3769 PH 2021-10-30 0434 M4A    59   14 R2QA   59   14 0
QSO:  3769 PH 2021-10-30 0435 M4A    59   14 K1RX   59   05 0
QSO:  3769 PH 2021-10-30 0436 M4A    59   14 YL2EA  59   15 0
QSO:  3769 PH 2021-10-30 0437 M4A    59   14 EA7K   59   14 0
QSO:  3769 PH 2021-10-30 0438 M4A    59   14 UA3BL  59   16 0
QSO:  3769 PH 2021-10-30 0439 M4A    59   14 LY2GN  59   15 0
QSO:  3769 PH 2021-10-30 0441 M4A    59   14 DL0YFD 59   14 0
QSO:  3769 PH 2021-10-30 0441 M4A    59   14 SO4R   59   15 0
QSO:  3769 PH 2021-10-30 0443 M4A    59   14 EC1T   59   14 0
QSO:  3769 PH 2021-10-30 0444 M4A    59   14 N6AR   59   05 0
QSO:  3769 PH 2021-10-30 0446 M4A    59   14 AA3B   59   05 0
QSO:  3769 PH 2021-10-30 0446 M4A    59   14 YO5OBA 59   20 0
QSO:  3769 PH 2021-10-30 0446 M4A    59   14 R2AL   59   16 0
QSO:  3769 PH 2021-10-30 0447 M4A    59   14 DM5Q   59   14 0
QSO:  3769 PH 2021-10-30 0448 M4A    59   14 K1KI   59   05 0
QSO:  3769 PH 2021-10-30 0448 M4A    59   14 W3FIZ  59   05 0
QSO:  3769 PH 2021-10-30 0448 M4A    59   14 K9CT   59   04 0
QSO:  3769 PH 2021-10-30 0449 M4A    59   14 N1GF   59   05 0
QSO:  3769 PH 2021-10-30 0449 M4A    59   14 VE3CKO 59   04 0
QSO:  3769 PH 2021-10-30 0450 M4A    59   14 SP7MC  59   15 0
QSO:  3769 PH 2021-10-30 0450 M4A    59   14 K2AX   59   05 0
QSO:  3769 PH 2021-10-30 0451 M4A    59   14 K3OJK  59   05 0
QSO:  3769 PH 2021-10-30 0451 M4A    59   14 NJ3I   59   05 0
QSO:  3769 PH 2021-10-30 0452 M4A    59   14 WA3EKL 59   05 0
QSO:  3769 PH 2021-10-30 0452 M4A    59   14 S54K   59   15 0
QSO:  3769 PH 2021-10-30 0453 M4A    59   14 S56A   59   15 0
QSO:  3769 PH 2021-10-30 0453 M4A    59   14 W3GJ   59   04 0
QSO:  3769 PH 2021-10-30 0454 M4A    59   14 EW2A   59   16 0
QSO:  3769 PH 2021-10-30 0454 M4A    59   14 DQ5T   59   14 0
QSO:  3769 PH 2021-10-30 0454 M4A    59   14 UT1VM  59   16 0
QSO:  3769 PH 2021-10-30 0455 M4A    59   14 DL7NV  59   14 0
QSO:  3769 PH 2021-10-30 0458 M4A    59   14 EA4KD  59   14 0
QSO:  3769 PH 2021-10-30 0500 M4A    59   14 RV7M   59   16 0
QSO:  3769 PH 2021-10-30 0500 M4A    59   14 MM3T   59   14 0
QSO:  3769 PH 2021-10-30 0501 M4A    59   14 OH6DX  59   15 0
QSO:  3769 PH 2021-10-30 0502 M4A    59   14 N1RR   59   05 0
QSO:  3769 PH 2021-10-30 0502 M4A    59   14 MM9I   59   14 0
QSO:  3769 PH 2021-10-30 0503 M4A    59   14 DL0WM  59   14 0
QSO:  3769 PH 2021-10-30 0503 M4A    59   14 K3ND   59   05 0
QSO:  3769 PH 2021-10-30 0504 M4A    59   14 W3GM   59   05 0
QSO:  3769 PH 2021-10-30 0505 M4A    59   14 KU8E   59   05 0
QSO:  3769 PH 2021-10-30 0505 M4A    59   14 DK1KC  59   14 0
QSO:  3769 PH 2021-10-30 0506 M4A    59   14 K3WW   59   05 0
QSO:  3769 PH 2021-10-30 0506 M4A    59   14 K9BGL  59   04 0
QSO:  3769 PH 2021-10-30 0507 M4A    59   14 W3LPL  59   05 0
QSO:  3769 PH 2021-10-30 0508 M4A    59   14 AA4VT  59   05 0
QSO:  3769 PH 2021-10-30 0508 M4A    59   14 N4UU   59   05 0
QSO:  3769 PH 2021-10-30 0509 M4A    59   14 KA2K   59   05 0
QSO:  3769 PH 2021-10-30 0509 M4A    59   14 DD4A   59   14 0
QSO:  3769 PH 2021-10-30 0510 M4A    59   14 NT3U   59   05 0
QSO:  3769 PH 2021-10-30 0510 M4A    59   14 VA2UR  59   05 0
QSO:  3769 PH 2021-10-30 0511 M4A    59   14 S55X   59   15 0
QSO:  3769 PH 2021-10-30 0512 M4A    59   14 K3RL   59   05 0
QSO:  3769 PH 2021-10-30 0512 M4A    59   14 WS7X   59   05 0
QSO:  3769 PH 2021-10-30 0512 M4A    59   14 K8CX   59   04 0
QSO:  3769 PH 2021-10-30 0513 M4A    59   14 OK5OK  59   15 0
QSO:  3769 PH 2021-10-30 0514 M4A    59   14 K3SW   59   05 0
QSO:  3769 PH 2021-10-30 0514 M4A    59   14 HA1TJ  59   15 0
QSO:  3769 PH 2021-10-30 0514 M4A    59   14 N1PGA  59   05 0
QSO:  3769 PH 2021-10-30 0514 M4A    59   14 HG5A   59   15 0
QSO:  3769 PH 2021-10-30 0514 M4A    59   14 DL5XAT 59   14 0
QSO:  3769 PH 2021-10-30 0515 M4A    59   14 PH0AS  59   14 0
QSO:  3769 PH 2021-10-30 0515 M4A    59   14 NE3F   59   05 0
QSO:  3769 PH 2021-10-30 0515 M4A    59   14 SP3GTS 59   15 0
QSO:  3769 PH 2021-10-30 0516 M4A    59   14 OK1AY  59   15 0
QSO:  3769 PH 2021-10-30 0516 M4A    59   14 N1SV   59   05 0
QSO:  3769 PH 2021-10-30 0517 M4A    59   14 WX4G   59   05 0
QSO:  3769 PH 2021-10-30 0518 M4A    59   14 F4EPP  59   14 0
QSO:  3769 PH 2021-10-30 0518 M4A    59   14 OK2TS  59   15 0
QSO:  3769 PH 2021-10-30 0519 M4A    59   14 VA3DF  59   04 0
QSO:  3769 PH 2021-10-30 0519 M4A    59   14 KC3R   59   05 0
QSO:  3769 PH 2021-10-30 0520 M4A    59   14 SQ1BSY 59   15 0
QSO:  3769 PH 2021-10-30 0520 M4A    59   14 PA3DAT 59   14 0
QSO:  3769 PH 2021-10-30 0520 M4A    59   14 DG9SEH 59   14 0
QSO:  3769 PH 2021-10-30 0521 M4A    59   14 OE6RNT 59   15 0
QSO:  3769 PH 2021-10-30 0521 M4A    59   14 W1GD   59   05 0
QSO:  3769 PH 2021-10-30 0521 M4A    59   14 NN3Q   59   05 0
QSO:  3769 PH 2021-10-30 0522 M4A    59   14 GM2T   59   14 0
QSO:  3769 PH 2021-10-30 0523 M4A    59   14 YL2NK  59   15 0
QSO:  3769 PH 2021-10-30 0523 M4A    59   14 IN3AHO 59   15 0
QSO:  3769 PH 2021-10-30 0523 M4A    59   14 HF1K   59   15 0
QSO:  3769 PH 2021-10-30 0524 M4A    59   14 DL0LK  59   14 0
QSO:  3769 PH 2021-10-30 0524 M4A    59   14 I0LYO  59   15 0
QSO:  3769 PH 2021-10-30 0526 M4A    59   14 IZ4PEF 59   15 0
QSO:  3796 PH 2021-10-30 0527 M4A    59   14 IH9/OK1M 59   33 0
QSO:  3769 PH 2021-10-30 0528 M4A    59   14 K9RS   59   05 0
QSO:  3769 PH 2021-10-30 0528 M4A    59   14 EA3C   59   14 0
QSO:  3769 PH 2021-10-30 0529 M4A    59   14 F8CRS  59   14 0
QSO:  3769 PH 2021-10-30 0529 M4A    59   14 EB5A   59   14 0
QSO:  3769 PH 2021-10-30 0530 M4A    59   14 PA3EOU 59   14 0
QSO:  3769 PH 2021-10-30 0530 M4A    59   14 SP9KUP 59   15 0
QSO:  3769 PH 2021-10-30 0531 M4A    59   14 OL2A   59   15 0
QSO:  3769 PH 2021-10-30 0531 M4A    59   14 OL5J   59   15 0
QSO:  3769 PH 2021-10-30 0532 M4A    59   14 K4AB   59   04 0
QSO:  3769 PH 2021-10-30 0532 M4A    59   14 DB1LX  59   14 0
QSO:  3769 PH 2021-10-30 0532 M4A    59   14 F4ABC  59   14 0
QSO:  3751 PH 2021-10-30 0536 M4A    59   14 PJ4K   59   09 0
QSO:  3769 PH 2021-10-30 0536 M4A    59   14 PA1BDO 59   14 0
QSO:  3769 PH 2021-10-30 0537 M4A    59   14 OK2VK  59   15 0
QSO:  3769 PH 2021-10-30 0537 M4A    59   14 SP7TEX 59   15 0
QSO:  3769 PH 2021-10-30 0537 M4A    59   14 WA2CP  59   05 0
QSO:  3623 PH 2021-10-30 0539 M4A    59   14 NV9L   59   04 0
QSO:  3769 PH 2021-10-30 0540 M4A    59   14 MU0GSY 59   14 0
QSO:  3769 PH 2021-10-30 0541 M4A    59   14 K3ZU   59   05 0
QSO:  3769 PH 2021-10-30 0541 M4A    59   14 IZ3NVR 59   15 0
QSO:  3687 PH 2021-10-30 0543 M4A    59   14 V26B   59   08 0
QSO:  3690 PH 2021-10-30 0543 M4A    59   14 EC6DX  59   14 0
QSO:  3769 PH 2021-10-30 0544 M4A    59   14 SP5ES  59   15 0
QSO:  3769 PH 2021-10-30 0544 M4A    59   14 9A5BVT 59   15 0
QSO:  3769 PH 2021-10-30 0545 M4A    59   14 LA9TY  59   14 0
QSO:  3786 PH 2021-10-30 0547 M4A    59   14 ZF1A   59   08 0
QSO:  3769 PH 2021-10-30 0552 M4A    59   14 SP2AWJ 59   15 0
QSO:  3723 PH 2021-10-30 0553 M4A    59   14 P40W   59   09 0
QSO:  3769 PH 2021-10-30 0555 M4A    59   14 OT5K   59   14 0
QSO:  1840 PH 2021-10-30 0556 M4A    59   14 CR6K   59   14 1
QSO:  3799 PH 2021-10-30 0557 M4A    59   14 OH0V   59   15 0
QSO:  1871 PH 2021-10-30 0557 M4A    59   14 PA0AA  59   14 1
QSO:  3735 PH 2021-10-30 0558 M4A    59   14 C37N   59   14 0
QSO:  3693 PH 2021-10-30 0559 M4A    59   14 PJ2T   59   09 0
QSO:  1854 PH 2021-10-30 0600 M4A    59   14 CQ8M   59   14 1
QSO:  1829 PH 2021-10-30 0605 M4A    59   14 EA6Y   59   14 1
QSO:  7054 PH 2021-10-30 0607 M4A    59   14 OG3B   59   15 0
QSO:  7063 PH 2021-10-30 0607 M4A    59   14 LA2AB  59   14 0
QSO:  7152 PH 2021-10-30 0608 M4A    59   14 DK6WL  59   14 0
QSO:  3748 PH 2021-10-30 0610 M4A    59   14 VP5DX  59   08 1
QSO:  3686 PH 2021-10-30 0611 M4A    59   14 KP3Z   59   08 1
QSO:  7116 PH 2021-10-30 0611 M4A    59   14 EA1BLI 59   14 0
QSO:  3704 PH 2021-10-30 0612 M4A    59   14 PT5J   59   11 1
QSO:  7116 PH 2021-10-30 0613 M4A    59   14 OK2BRS 59   15 0
QSO:  7116 PH 2021-10-30 0613 M4A    59   14 IW1RLC 59   15 0
QSO:  7116 PH 2021-10-30 0614 M4A    59   14 OK2PJW 59   15 0
QSO:  7116 PH 2021-10-30 0615 M4A    59   14 IT9BGE 59   15 0
QSO:  7116 PH 2021-10-30 0616 M4A    59   14 IK0NMJ 59   15 0
QSO:  7116 PH 2021-10-30 0617 M4A    59   14 F8KGH  59   14 0
QSO:  7116 PH 2021-10-30 0618 M4A    59   14 DR5W   59   14 0
QSO:  7116 PH 2021-10-30 0618 M4A    59   14 OK1DKR 59   15 0
QSO:  7116 PH 2021-10-30 0618 M4A    59   14 ED7B   59   14 0
QSO:  7116 PH 2021-10-30 0619 M4A    59   14 SP3DFB 59   15 0
QSO:  7116 PH 2021-10-30 0620 M4A    59   14 IV3CNZ 59   15 0
QSO:  7116 PH 2021-10-30 0620 M4A    59   14 OZ4EDR 59   14 0
QSO:  3742 PH 2021-10-30 0620 M4A    59   14 VP9I   59   05 1
QSO:  7116 PH 2021-10-30 0620 M4A    59   14 OL2A   59   15 0
QSO:  7116 PH 2021-10-30 0621 M4A    59   14 HB9AWS 59   14 0
QSO:  7116 PH 2021-10-30 0621 M4A    59   14 OK1TK  59   15 0
QSO:  7116 PH 2021-10-30 0622 M4A    59   14 SP1JQJ 59   15 0
QSO:  7116 PH 2021-10-30 0622 M4A    59   14 M0NPK  59   14 0
QSO:  7116 PH 2021-10-30 0622 M4A    59   14 IZ3NVR 59   15 0
QSO:  7116 PH 2021-10-30 0623 M4A    59   14 LZ1DM  59   20 0
QSO:  7116 PH 2021-10-30 0623 M4A    59   14 EA3DJL 59   14 0
QSO:  7116 PH 2021-10-30 0624 M4A    59   14 OH3MM  59   15 0
QSO:  7116 PH 2021-10-30 0624 M4A    59   14 IK6AQU 59   15 0
QSO:  7116 PH 2021-10-30 0625 M4A    59   14 IZ1PLH 59   15 0
QSO:  7116 PH 2021-10-30 0626 M4A    59   14 OM8AA  59   15 0
QSO:  7116 PH 2021-10-30 0626 M4A    59   14 F4CZV  59   14 0
QSO: 14119 PH 2021-10-30 0627 M4A    59   14 TC7G   59   20 1
QSO:  7116 PH 2021-10-30 0627 M4A    59   14 OH3EX  59   15 0
QSO:  7116 PH 2021-10-30 0627 M4A    59   14 OK6T   59   15 0
QSO: 14125 PH 2021-10-30 0628 M4A    59   14 RA9AU  59   17 1
QSO: 14133 PH 2021-10-30 0628 M4A    59   14 US7IY  59   16 1
QSO:  7116 PH 2021-10-30 0629 M4A    59   14 9A2VX  59   15 0
QSO:  7116 PH 2021-10-30 0629 M4A    59   14 IQ5PJ  59   15 0
QSO:  7116 PH 2021-10-30 0630 M4A    59   14 IK1RGK 59   15 0
QSO:  7116 PH 2021-10-30 0632 M4A    59   14 OK5OK  59   15 0
QSO:  7116 PH 2021-10-30 0634 M4A    59   14 DK5PD  59   14 0
QSO:  7116 PH 2021-10-30 0634 M4A    59   14 OE2LCM 59   15 0
QSO:  7116 PH 2021-10-30 0634 M4A    59   14 YO9IAB 59   20 0
QSO:  7116 PH 2021-10-30 0635 M4A    59   14 IZ1GQI 59   15 0
QSO:  7116 PH 2021-10-30 0635 M4A    59   14 OK2MBP 59   15 0
QSO:  7116 PH 2021-10-30 0636 M4A    59   14 R4KO   59   16 0
QSO: 14172 PH 2021-10-30 0637 M4A    59   14 YT2ISM 59   15 1
QSO:  7116 PH 2021-10-30 0637 M4A    59   14 SQ9ANS 59   15 0
QSO: 14243 PH 2021-10-30 0637 M4A    59   14 A73A   59   21 1
QSO:  7116 PH 2021-10-30 0637 M4A    59   14 YO6BGT 59   20 0
QSO: 14222 PH 2021-10-30 0637 M4A    59   14 IB9A   59   15 1
QSO: 14192 PH 2021-10-30 0638 M4A    59   14 EW5A   59   16 1
QSO:  7116 PH 2021-10-30 0638 M4A    59   14 OK1BLU 59   15 0
QSO:  7116 PH 2021-10-30 0638 M4A    59   14 DJ4MO  59   14 0
QSO:  7116 PH 2021-10-30 0639 M4A    59   14 DJ9ZB  59   14 0
QSO:  7116 PH 2021-10-30 0639 M4A    59   14 DL2NEA 59   14 0
QSO:  7116 PH 2021-10-30 0640 M4A    59   14 SE6J   59   14 0
QSO:  7116 PH 2021-10-30 0640 M4A    59   14 DL70TRS 59   14 0
QSO: 14178 PH 2021-10-30 0642 M4A    59   14 SZ8ERS 59   20 1
QSO: 14173 PH 2021-10-30 0642 M4A    59   14 HG7T   59   15 1
QSO:  7116 PH 2021-10-30 0642 M4A    59   14 EA5GPC 59   14 0
QSO:  7116 PH 2021-10-30 0643 M4A    59   14 S52AQ  59   15 0
QSO:  7116 PH 2021-10-30 0643 M4A    59   14 F4IAY  59   14 0
QSO: 14240 PH 2021-10-30 0643 M4A    59   14 IB0L   59   15 1
QSO: 14279 PH 2021-10-30 0643 M4A    59   14 LZ9W   59   20 1
QSO: 14264 PH 2021-10-30 0644 M4A    59   14 S52OT  59   15 1
QSO:  7116 PH 2021-10-30 0644 M4A    59   14 IK2FIR 59   15 0
QSO:  7116 PH 2021-10-30 0644 M4A    59   14 DG7LAN 59   14 0
QSO: 14283 PH 2021-10-30 0644 M4A    59   14 9A50Y  59   15 1
QSO:  7116 PH 2021-10-30 0645 M4A    59   14 UZ5P   59   16 0
QSO:  7116 PH 2021-10-30 0645 M4A    59   14 PA3GRM 59   14 0
QSO: 14306 PH 2021-10-30 0645 M4A    59   14 P33W   59   20 1
QSO:  7116 PH 2021-10-30 0645 M4A    59   14 UV2IZ  59   16 0
QSO:  7116 PH 2021-10-30 0645 M4A    59   14 HB9EFJ 59   14 0
QSO: 14295 PH 2021-10-30 0646 M4A    59   14 A44M   59   21 1
QSO:  7116 PH 2021-10-30 0646 M4A    59   14 IU0DUM 59   15 0
QSO:  7116 PH 2021-10-30 0646 M4A    59   14 IK4MTF 59   15 0
QSO:  7116 PH 2021-10-30 0647 M4A    59   14 IK7NXU 59   15 0
QSO:  7116 PH 2021-10-30 0648 M4A    59   14 SV2DXG 59   20 0
QSO:  7116 PH 2021-10-30 0648 M4A    59   14 DQ5T   59   14 0
QSO:  7116 PH 2021-10-30 0648 M4A    59   14 ED3D   59   14 0
QSO:  7116 PH 2021-10-30 0648 M4A    59   14 ED5R   59   14 0
QSO:  7116 PH 2021-10-30 0649 M4A    59   14 TM3R   59   14 0
QSO:  7116 PH 2021-10-30 0649 M4A    59   14 DL2OHL 59   14 0
QSO:  7116 PH 2021-10-30 0649 M4A    59   14 EA1OT  59   14 0
QSO:  7116 PH 2021-10-30 0650 M4A    59   14 DL0HMK 59   14 0
QSO:  7116 PH 2021-10-30 0650 M4A    59   14 OK2VK  59   15 0
QSO: 14131 PH 2021-10-30 0650 M4A    59   14 9G5FI  59   35 1
QSO:  7116 PH 2021-10-30 0651 M4A    59   14 9A2ZI  59   15 0
QSO:  7116 PH 2021-10-30 0651 M4A    59   14 OE1XTU 59   15 0
QSO:  7116 PH 2021-10-30 0651 M4A    59   14 IK2AUK 59   15 0
QSO:  7116 PH 2021-10-30 0651 M4A    59   14 TM7Y   59   14 0
QSO:  7116 PH 2021-10-30 0652 M4A    59   14 ES3V   59   15 0
QSO:  7116 PH 2021-10-30 0652 M4A    59   14 LA6OK  59   14 0
QSO:  7116 PH 2021-10-30 0652 M4A    59   14 SP3AYA 59   15 0
QSO:  7116 PH 2021-10-30 0652 M4A    59   14 9A2EU  59   15 0
QSO:  7116 PH 2021-10-30 0653 M4A    59   14 DF7OA  59   14 0
QSO:  7116 PH 2021-10-30 0653 M4A    59   14 DL0YFD 59   14 0
QSO: 14288 PH 2021-10-30 0653 M4A    59   14 YL5W   59   15 1
QSO:  7116 PH 2021-10-30 0654 M4A    59   14 DG9VH  59   14 0
QSO: 14138 PH 2021-10-30 0654 M4A    59   14 RJ6N   59   16 1
QSO: 14153 PH 2021-10-30 0654 M4A    59   14 OH8X   59   15 1
QSO:  7116 PH 2021-10-30 0655 M4A    59   14 LN2T   59   14 0
QSO: 14182 PH 2021-10-30 0655 M4A    59   14 IS0GRB 59   15 1
QSO:  7116 PH 2021-10-30 0655 M4A    59   14 HA2KMR 59   15 0
QSO:  7116 PH 2021-10-30 0656 M4A    59   14 DL1LOD 59   14 0
QSO:  7116 PH 2021-10-30 0656 M4A    59   14 OZ2PBS 59   14 0
QSO:  7116 PH 2021-10-30 0656 M4A    59   14 LA2GKA 59   14 0
QSO:  7116 PH 2021-10-30 0656 M4A    59   14 TM5A   59   14 0
QSO:  7116 PH 2021-10-30 0657 M4A    59   14 IZ4OOS 59   15 0
QSO:  7116 PH 2021-10-30 0658 M4A    59   14 DL8ULO 59   14 0
QSO:  7116 PH 2021-10-30 0658 M4A    59   14 F6KJS  59   14 0
QSO:  7116 PH 2021-10-30 0658 M4A    59   14 S55BA  59   15 0
QSO:  7116 PH 2021-10-30 0658 M4A    59   14 S53BB  59   15 0
QSO:  7116 PH 2021-10-30 0659 M4A    59   14 M7MEK  59   14 0
QSO:  7116 PH 2021-10-30 0701 M4A    59   14 US7UW  59   16 0
QSO: 14296 PH 2021-10-30 0701 M4A    59   14 JA3YBK 59   25 1
QSO:  7116 PH 2021-10-30 0701 M4A    59   14 DK2AT  59   14 0
QSO: 14327 PH 2021-10-30 0702 M4A    59   14 D4L    59   35 1
QSO:  7116 PH 2021-10-30 0702 M4A    59   14 F4BXY  59   14 0
QSO:  7116 PH 2021-10-30 0702 M4A    59   14 LN1B   59   14 0
QSO:  7116 PH 2021-10-30 0702 M4A    59   14 UA3R   59   16 0
QSO:  7116 PH 2021-10-30 0703 M4A    59   14 OH1SIC 59   15 0
QSO:  7116 PH 2021-10-30 0703 M4A    59   14 SA6SKA 59   14 0
QSO:  7116 PH 2021-10-30 0703 M4A    59   14 LA9TY  59   14 0
QSO:  7116 PH 2021-10-30 0703 M4A    59   14 OG6N   59   15 0
QSO:  7116 PH 2021-10-30 0704 M4A    59   14 R4SA   59   16 0
QSO: 21186 PH 2021-10-30 0712 M4A    59   14 UA0SR  59   18 1
QSO: 21154 PH 2021-10-30 0713 M4A    59   14 UA9MA  59   17 1
QSO: 21190 PH 2021-10-30 0714 M4A    59   14 UP5B   59   17 1
QSO: 21275 PH 2021-10-30 0714 M4A    59   14 4L8A   59   21 1
QSO: 21312 PH 2021-10-30 0715 M4A    59   14 UW5ZM  59   16 1
QSO:  7053 PH 2021-10-30 0716 M4A    59   14 OE120XDX 59   15 0
QSO:  7084 PH 2021-10-30 0716 M4A    59   14 IW1FRU 59   15 0
QSO:  7100 PH 2021-10-30 0717 M4A    59   14 LZ9W   59   20 0
QSO:  7103 PH 2021-10-30 0717 M4A    59   14 OL7T   59   15 0
QSO:  7111 PH 2021-10-30 0718 M4A    59   14 IZ3VTH 59   15 0
QSO:  7116 PH 2021-10-30 0718 M4A    59   14 PA4WM  59   14 0
QSO:  7139 PH 2021-10-30 0718 M4A    59   14 IB9A   59   15 0
QSO:  7043 PH 2021-10-30 0719 M4A    59   14 OE6MDF 59   15 0
QSO:  7182 PH 2021-10-30 0719 M4A    59   14 DF0HQ  59   14 0
QSO:  7134 PH 2021-10-30 0720 M4A    59   14 K3LR   59   05 0
QSO:  7122 PH 2021-10-30 0721 M4A    59   14 9A6KX  59   15 0
QSO: 14163 PH 2021-10-30 0724 M4A    59   14 SN9B   59   15 0
QSO: 14276 PH 2021-10-30 0724 M4A    59   14 LY2ZO  59   15 0
QSO: 14316 PH 2021-10-30 0725 M4A    59   14 Z60A   59   15 0
QSO: 21434 PH 2021-10-30 0730 M4A    59   14 VK6N   59   29 1
QSO: 21383 PH 2021-10-30 0731 M4A    59   14 JA3YBK 59   25 1
QSO: 14125 PH 2021-10-30 0733 M4A    59   14 HA5PP  59   15 0
QSO: 21321 PH 2021-10-30 0734 M4A    59   14 LZ9W   59   20 1
QSO: 21337 PH 2021-10-30 0735 M4A    59   14 A44M   59   21 1
QSO: 21341 PH 2021-10-30 0736 M4A    59   14 A73A   59   21 1
QSO: 14131 PH 2021-10-30 0736 M4A    59   14 ED3C   59   14 0
QSO: 21364 PH 2021-10-30 0736 M4A    59   14 HZ1TL  59   21 1
QSO: 21398 PH 2021-10-30 0737 M4A    59   14 EA8RM  59   33 1
QSO: 14142 PH 2021-10-30 0737 M4A    59   14 HG5A   59   15 0
QSO: 14155 PH 2021-10-30 0737 M4A    59   14 SO7O   59   15 0
QSO: 21308 PH 2021-10-30 0737 M4A    59   14 ED1R   59   14 1
QSO: 14170 PH 2021-10-30 0738 M4A    59   14 YU5M   59   15 0
QSO: 14183 PH 2021-10-30 0738 M4A    59   14 9K9A   59   21 0
QSO: 14186 PH 2021-10-30 0739 M4A    59   14 ED3D   59   14 0
QSO: 14193 PH 2021-10-30 0739 M4A    59   14 HG0R   59   15 0
QSO: 14195 PH 2021-10-30 0739 M4A    59   14 YT5A   59   15 0
QSO: 14198 PH 2021-10-30 0739 M4A    59   14 RK7A   59   16 0
QSO: 14201 PH 2021-10-30 0740 M4A    59   14 OH0V   59   15 0
QSO: 14209 PH 2021-10-30 0740 M4A    59   14 II2S   59   15 0
QSO: 21281 PH 2021-10-30 0740 M4A    59   14 9G5FI  59   35 1
QSO: 14212 PH 2021-10-30 0741 M4A    59   14 YU5R   59   15 0
QSO: 14219 PH 2021-10-30 0741 M4A    59   14 IU8LMC 59   15 0
QSO: 14223 PH 2021-10-30 0741 M4A    59   14 IR6T   59   15 0
QSO: 21245 PH 2021-10-30 0742 M4A    59   14 SX9X   59   20 1
QSO: 21256 PH 2021-10-30 0743 M4A    59   14 II8K   59   15 1
QSO: 14254 PH 2021-10-30 0743 M4A    59   14 YT1A   59   15 0
QSO: 14276 PH 2021-10-30 0744 M4A    59   14 OM7JG  59   15 0
