START-OF-LOG: 3.0
CREATED-BY: QARTest 2.8.9
CONTEST: CQ-WW-RTTY
CALLSIGN: I4DZ
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-MODE: RTTY
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 8088480
NAME: Fulvio Tumidei
OPERATORS: I4DZ I4EWH I4FYF I4IFL IK3QAR IK3STG IK4DCW IK4HVR IK4MGP IK4WMH IR4M IW4EGX IZ4GWE
QSO: 14090 RY 2013-09-28 0231 I4DZ          599 15 DX  NC4MI         599 05 NC  0
QSO: 14090 RY 2013-09-28 0232 I4DZ          599 15 DX  WF7T          599 04 TN  0
QSO: 14090 RY 2013-09-28 0232 I4DZ          599 15 DX  WA0JZK        599 04 MO  0
QSO: 14090 RY 2013-09-28 0235 I4DZ          599 15 DX  K3MJW         599 05 PA  0
QSO: 14090 RY 2013-09-28 0235 I4DZ          599 15 DX  KT8TD         599 04 MI  0
QSO: 14090 RY 2013-09-28 0237 I4DZ          599 15 DX  WO7V          599 03 AZ  0
QSO: 14090 RY 2013-09-28 0238 I4DZ          599 15 DX  K0AP          599 04 KS  0
QSO:  7094 RY 2013-09-28 0238 I4DZ          599 15 DX  KP4JFR        599 08 DX  1
QSO: 14090 RY 2013-09-28 0238 I4DZ          599 15 DX  AA0AW         599 04 MN  0
QSO:  7048 RY 2013-09-28 0240 I4DZ          599 15 DX  GI7AXB        599 14 DX  1
QSO:  7087 RY 2013-09-28 0242 I4DZ          599 15 DX  LB8IB         599 14 DX  1
QSO: 14090 RY 2013-09-28 0243 I4DZ          599 15 DX  N4KH          599 04 AL  0
QSO:  7034 RY 2013-09-28 0245 I4DZ          599 15 DX  EA2CRX        599 14 DX  0
QSO:  7034 RY 2013-09-28 0246 I4DZ          599 15 DX  N0BK          599 04 MN  0
QSO:  7034 RY 2013-09-28 0247 I4DZ          599 15 DX  AJ4CG         599 05 GA  0
QSO:  7034 RY 2013-09-28 0247 I4DZ          599 15 DX  EW7KF         599 16 DX  0
QSO:  7034 RY 2013-09-28 0248 I4DZ          599 15 DX  W0ERP         599 04 MN  0
QSO:  7034 RY 2013-09-28 0249 I4DZ          599 15 DX  SM4DQE        599 14 DX  0
QSO:  3580 RY 2013-09-28 0249 I4DZ          599 15 DX  9A1A          599 15 DX  1
QSO:  7034 RY 2013-09-28 0249 I4DZ          599 15 DX  N0UJJ         599 04 MN  0
QSO:  7034 RY 2013-09-28 0250 I4DZ          599 15 DX  K5DHY         599 04 TX  0
QSO:  3599 RY 2013-09-28 0250 I4DZ          599 15 DX  TM1A          599 14 DX  1
QSO:  7034 RY 2013-09-28 0251 I4DZ          599 15 DX  WJ2D          599 05 NC  0
QSO:  7034 RY 2013-09-28 0251 I4DZ          599 15 DX  K7AR          599 03 WA  0
QSO:  3590 RY 2013-09-28 0251 I4DZ          599 15 DX  UX5IO         599 16 DX  1
QSO:  7034 RY 2013-09-28 0252 I4DZ          599 15 DX  XE2FGC        599 06 DX  0
QSO:  7034 RY 2013-09-28 0252 I4DZ          599 15 DX  WX4G          599 05 NC  0
QSO:  7034 RY 2013-09-28 0252 I4DZ          599 15 DX  KC0BMF        599 04 IA  0
QSO:  7034 RY 2013-09-28 0253 I4DZ          599 15 DX  K2PLF         599 05 MD  0
QSO:  3605 RY 2013-09-28 0254 I4DZ          599 15 DX  LX7I          599 14 DX  1
QSO:  7034 RY 2013-09-28 0254 I4DZ          599 15 DX  K3MJW         599 05 PA  0
QSO:  7034 RY 2013-09-28 0254 I4DZ          599 15 DX  VA3DX         599 04 ON  0
QSO:  3590 RY 2013-09-28 0255 I4DZ          599 15 DX  M7W           599 14 DX  1
QSO:  7034 RY 2013-09-28 0255 I4DZ          599 15 DX  AA9RR         599 04 WI  0
QSO:  3580 RY 2013-09-28 0255 I4DZ          599 15 DX  SZ1A          599 20 DX  1
QSO:  7034 RY 2013-09-28 0255 I4DZ          599 15 DX  RK4R          599 16 DX  0
QSO:  7034 RY 2013-09-28 0256 I4DZ          599 15 DX  HK3JJB        599 09 DX  0
QSO:  7034 RY 2013-09-28 0256 I4DZ          599 15 DX  KM7Q          599 03 OR  0
QSO:  7034 RY 2013-09-28 0258 I4DZ          599 15 DX  EC5AEZ        599 14 DX  0
QSO:  3595 RY 2013-09-28 0258 I4DZ          599 15 DX  ON5GQ         599 14 DX  1
QSO:  3584 RY 2013-09-28 0259 I4DZ          599 15 DX  GM1C          599 14 DX  1
QSO:  7034 RY 2013-09-28 0259 I4DZ          599 15 DX  KB3LIX        599 05 PA  0
QSO:  7034 RY 2013-09-28 0300 I4DZ          599 15 DX  OH2BBT        599 15 DX  0
QSO:  7034 RY 2013-09-28 0301 I4DZ          599 15 DX  W7VXS         599 03 WA  0
QSO:  3581 RY 2013-09-28 0302 I4DZ          599 15 DX  PI4CG         599 14 DX  1
QSO:  7034 RY 2013-09-28 0302 I4DZ          599 15 DX  VE3BZ         599 04 ON  0
QSO:  7034 RY 2013-09-28 0302 I4DZ          599 15 DX  AC4CA         599 04 TX  0
QSO:  7034 RY 2013-09-28 0303 I4DZ          599 15 DX  W4PK          599 05 VA  0
QSO:  3583 RY 2013-09-28 0303 I4DZ          599 15 DX  EA1EVR        599 14 DX  1
QSO:  7034 RY 2013-09-28 0303 I4DZ          599 15 DX  9H5G          599 15 DX  0
QSO:  7034 RY 2013-09-28 0304 I4DZ          599 15 DX  W2RTV         599 05 NY  0
QSO:  3580 RY 2013-09-28 0304 I4DZ          599 15 DX  YL3FW         599 15 DX  1
QSO:  7034 RY 2013-09-28 0304 I4DZ          599 15 DX  NK7Z          599 03 OR  0
QSO:  7034 RY 2013-09-28 0305 I4DZ          599 15 DX  K8KI          599 04 AL  0
QSO:  7034 RY 2013-09-28 0306 I4DZ          599 15 DX  VE3CV         599 04 ON  0
QSO:  3586 RY 2013-09-28 0306 I4DZ          599 15 DX  IQ1RY         599 15 DX  1
QSO:  7034 RY 2013-09-28 0306 I4DZ          599 15 DX  K5CI          599 04 TX  0
QSO:  7034 RY 2013-09-28 0307 I4DZ          599 15 DX  K0JE          599 04 MN  0
QSO:  7034 RY 2013-09-28 0308 I4DZ          599 15 DX  VE3TW         599 04 ON  0
QSO:  7034 RY 2013-09-28 0308 I4DZ          599 15 DX  N4IJ          599 04 OK  0
QSO:  7034 RY 2013-09-28 0309 I4DZ          599 15 DX  NF0N          599 04 NE  0
QSO:  7034 RY 2013-09-28 0310 I4DZ          599 15 DX  WA1DRQ        599 05 MA  0
QSO:  7034 RY 2013-09-28 0312 I4DZ          599 15 DX  K1IMI         599 05 ME  0
QSO:  7034 RY 2013-09-28 0312 I4DZ          599 15 DX  KA4RRU        599 05 VA  0
QSO:  3593 RY 2013-09-28 0313 I4DZ          599 15 DX  SN7Q          599 15 DX  1
QSO:  7034 RY 2013-09-28 0313 I4DZ          599 15 DX  ED2Y          599 14 DX  0
QSO:  7034 RY 2013-09-28 0314 I4DZ          599 15 DX  EA5RCI        599 14 DX  0
QSO:  3599 RY 2013-09-28 0314 I4DZ          599 15 DX  W1UE          599 05 MA  1
QSO:  7034 RY 2013-09-28 0314 I4DZ          599 15 DX  K4CC          599 05 FL  0
QSO:  7034 RY 2013-09-28 0315 I4DZ          599 15 DX  G3RKJ         599 14 DX  0
QSO:  7034 RY 2013-09-28 0315 I4DZ          599 15 DX  ND1Y          599 05 GA  0
QSO:  7034 RY 2013-09-28 0316 I4DZ          599 15 DX  K3MJW         599 05 PA  0
QSO:  7034 RY 2013-09-28 0316 I4DZ          599 15 DX  US6CQ         599 16 DX  0
QSO:  7034 RY 2013-09-28 0317 I4DZ          599 15 DX  K0TC          599 04 MN  0
QSO:  7034 RY 2013-09-28 0317 I4DZ          599 15 DX  LY5W          599 15 DX  0
QSO:  7034 RY 2013-09-28 0317 I4DZ          599 15 DX  SQ2WHH        599 15 DX  0
QSO:  7034 RY 2013-09-28 0318 I4DZ          599 15 DX  LZ5XQ         599 20 DX  0
QSO:  7034 RY 2013-09-28 0318 I4DZ          599 15 DX  W2RLK         599 05 NY  0
QSO:  7034 RY 2013-09-28 0319 I4DZ          599 15 DX  WF7T          599 04 TN  0
QSO:  3598 RY 2013-09-28 0319 I4DZ          599 15 DX  UA5C          599 16 DX  1
QSO:  7034 RY 2013-09-28 0320 I4DZ          599 15 DX  KC8FVE        599 05 WV  0
QSO:  7034 RY 2013-09-28 0320 I4DZ          599 15 DX  EA1FCI        599 14 DX  0
QSO:  3581 RY 2013-09-28 0321 I4DZ          599 15 DX  ES9C          599 15 DX  1
QSO:  7034 RY 2013-09-28 0321 I4DZ          599 15 DX  K1SFA         599 05 MA  0
QSO:  7034 RY 2013-09-28 0321 I4DZ          599 15 DX  KB9DVC        599 04 IL  0
QSO:  7034 RY 2013-09-28 0322 I4DZ          599 15 DX  WB4YDY        599 04 TN  0
QSO:  7034 RY 2013-09-28 0322 I4DZ          599 15 DX  NA2M          599 05 NY  0
QSO:  3596 RY 2013-09-28 0322 I4DZ          599 15 DX  OL9A          599 15 DX  1
QSO:  3594 RY 2013-09-28 0323 I4DZ          599 15 DX  OM3RRC        599 15 DX  1
QSO:  3587 RY 2013-09-28 0324 I4DZ          599 15 DX  EA8MT         599 33 DX  1
QSO:  7034 RY 2013-09-28 0324 I4DZ          599 15 DX  K1NS          599 05 MA  0
QSO:  7034 RY 2013-09-28 0325 I4DZ          599 15 DX  K5ER          599 04 LA  0
QSO:  3595 RY 2013-09-28 0325 I4DZ          599 15 DX  DM5TI         599 14 DX  1
QSO:  7034 RY 2013-09-28 0326 I4DZ          599 15 DX  UT0NN         599 16 DX  0
QSO:  3588 RY 2013-09-28 0326 I4DZ          599 15 DX  OE6MDF        599 15 DX  1
QSO:  7034 RY 2013-09-28 0326 I4DZ          599 15 DX  K6LL          599 03 AZ  0
QSO:  3588 RY 2013-09-28 0327 I4DZ          599 15 DX  NR4M          599 05 VA  1
QSO:  7034 RY 2013-09-28 0327 I4DZ          599 15 DX  WA5LIS        599 04 LA  0
QSO:  7034 RY 2013-09-28 0330 I4DZ          599 15 DX  LY2LF         599 15 DX  0
QSO:  7034 RY 2013-09-28 0330 I4DZ          599 15 DX  KG4CUY        599 04 AL  0
QSO:  3591 RY 2013-09-28 0332 I4DZ          599 15 DX  N6AR          599 05 FL  1
QSO:  7034 RY 2013-09-28 0333 I4DZ          599 15 DX  KC2WUF        599 05 NJ  0
QSO:  7034 RY 2013-09-28 0333 I4DZ          599 15 DX  K0JJR         599 04 MN  0
QSO:  7034 RY 2013-09-28 0335 I4DZ          599 15 DX  W8KHP         599 04 KY  0
QSO:  7034 RY 2013-09-28 0335 I4DZ          599 15 DX  NO0L          599 04 MO  0
QSO:  7034 RY 2013-09-28 0337 I4DZ          599 15 DX  WB4YDL        599 04 TN  0
QSO:  7034 RY 2013-09-28 0337 I4DZ          599 15 DX  VE2NMB        599 05 QC  0
QSO:  7034 RY 2013-09-28 0339 I4DZ          599 15 DX  N5RLM         599 04 LA  0
QSO:  7034 RY 2013-09-28 0339 I4DZ          599 15 DX  G0BRC         599 14 DX  0
QSO:  7034 RY 2013-09-28 0339 I4DZ          599 15 DX  N1IA          599 05 NY  0
QSO:  3589 RY 2013-09-28 0339 I4DZ          599 15 DX  HA8BT         599 15 DX  1
QSO:  7034 RY 2013-09-28 0339 I4DZ          599 15 DX  K0YR          599 04 MN  0
QSO:  3589 RY 2013-09-28 0339 I4DZ          599 15 DX  IT9RZU        599 15 DX  1
QSO:  7034 RY 2013-09-28 0340 I4DZ          599 15 DX  RX1CQ         599 16 DX  0
QSO:  7034 RY 2013-09-28 0341 I4DZ          599 15 DX  W7TSQ         599 03 WA  0
QSO:  3588 RY 2013-09-28 0342 I4DZ          599 15 DX  AB5K          599 04 TX  1
QSO:  3574 RY 2013-09-28 0343 I4DZ          599 15 DX  KI1G          599 05 RI  1
QSO:  7034 RY 2013-09-28 0343 I4DZ          599 15 DX  K4JTT         599 05 GA  0
QSO:  7034 RY 2013-09-28 0343 I4DZ          599 15 DX  VA7GEM        599 03 BC  0
QSO:  7034 RY 2013-09-28 0345 I4DZ          599 15 DX  KT9L          599 04 IN  0
QSO:  7034 RY 2013-09-28 0345 I4DZ          599 15 DX  AB0YM         599 04 CO  0
QSO:  3573 RY 2013-09-28 0346 I4DZ          599 15 DX  N0NI          599 04 IA  1
QSO:  7034 RY 2013-09-28 0346 I4DZ          599 15 DX  W4IOU         599 05 GA  0
QSO:  7034 RY 2013-09-28 0346 I4DZ          599 15 DX  KM5TY         599 04 CO  0
QSO:  7034 RY 2013-09-28 0348 I4DZ          599 15 DX  UX4E          599 16 DX  0
QSO:  3586 RY 2013-09-28 0348 I4DZ          599 15 DX  HB0/DL2JRM    599 14 DX  1
QSO:  3586 RY 2013-09-28 0349 I4DZ          599 15 DX  K9CT          599 04 IL  1
QSO:  7034 RY 2013-09-28 0350 I4DZ          599 15 DX  NY7C          599 03 AZ  0
QSO:  3593 RY 2013-09-28 0350 I4DZ          599 15 DX  N0AT          599 04 MN  1
QSO:  7034 RY 2013-09-28 0351 I4DZ          599 15 DX  EA1VT         599 14 DX  0
QSO:  7034 RY 2013-09-28 0351 I4DZ          599 15 DX  W6SFK         599 03 CA  0
QSO:  7034 RY 2013-09-28 0352 I4DZ          599 15 DX  VE7CC         599 03 BC  0
QSO:  3575 RY 2013-09-28 0352 I4DZ          599 15 DX  LB8IB         599 14 DX  1
QSO:  7034 RY 2013-09-28 0353 I4DZ          599 15 DX  N5JR          599 04 TX  0
QSO:  7034 RY 2013-09-28 0353 I4DZ          599 15 DX  W0PV          599 05 FL  0
QSO:  7034 RY 2013-09-28 0354 I4DZ          599 15 DX  OH2ET         599 15 DX  0
QSO:  7034 RY 2013-09-28 0354 I4DZ          599 15 DX  RA1ALC        599 16 DX  0
QSO:  7034 RY 2013-09-28 0355 I4DZ          599 15 DX  RZ3AV         599 16 DX  0
QSO:  7034 RY 2013-09-28 0355 I4DZ          599 15 DX  RW3DY         599 16 DX  0
QSO:  7034 RY 2013-09-28 0356 I4DZ          599 15 DX  LA2HFA        599 14 DX  0
QSO:  3599 RY 2013-09-28 0357 I4DZ          599 15 DX  TF2R          599 40 DX  1
QSO:  7034 RY 2013-09-28 0357 I4DZ          599 15 DX  KA2FHN        599 05 NY  0
QSO:  7034 RY 2013-09-28 0358 I4DZ          599 15 DX  W4SDJ         599 05 NC  0
QSO:  7034 RY 2013-09-28 0359 I4DZ          599 15 DX  K0BJ          599 04 KS  0
QSO:  3591 RY 2013-09-28 0400 I4DZ          599 15 DX  K1SFA         599 05 MA  0
QSO:  7034 RY 2013-09-28 0402 I4DZ          599 15 DX  YO9CWY        599 20 DX  0
QSO:  7034 RY 2013-09-28 0405 I4DZ          599 15 DX  K2RB          599 05 NY  0
QSO:  7034 RY 2013-09-28 0405 I4DZ          599 15 DX  K6XT          599 04 CO  0
QSO:  7034 RY 2013-09-28 0406 I4DZ          599 15 DX  LY9Y          599 15 DX  0
QSO:  7034 RY 2013-09-28 0406 I4DZ          599 15 DX  G0UGO         599 14 DX  0
QSO:  7034 RY 2013-09-28 0407 I4DZ          599 15 DX  EM0I          599 16 DX  0
QSO:  7034 RY 2013-09-28 0408 I4DZ          599 15 DX  K5RZA         599 04 TX  0
QSO:  7034 RY 2013-09-28 0409 I4DZ          599 15 DX  EW1NM         599 16 DX  0
QSO:  7034 RY 2013-09-28 0410 I4DZ          599 15 DX  N9ISN         599 04 WI  0
QSO:  3595 RY 2013-09-28 0410 I4DZ          599 15 DX  OG30OJ        599 15 DX  1
QSO:  7034 RY 2013-09-28 0411 I4DZ          599 15 DX  KU4V          599 05 NC  0
QSO:  7034 RY 2013-09-28 0411 I4DZ          599 15 DX  WA1LWS        599 05 MD  0
QSO:  3599 RY 2013-09-28 0411 I4DZ          599 15 DX  W4GKM         599 04 TN  1
QSO:  7034 RY 2013-09-28 0412 I4DZ          599 15 DX  WK1J          599 05 NH  0
QSO:  7034 RY 2013-09-28 0412 I4DZ          599 15 DX  K9IBM         599 04 WI  0
QSO:  7034 RY 2013-09-28 0413 I4DZ          599 15 DX  OH8F          599 15 DX  0
QSO:  7034 RY 2013-09-28 0414 I4DZ          599 15 DX  W0JM          599 04 MN  0
QSO: 14089 RY 2013-09-28 0414 I4DZ          599 15 DX  UW1M          599 16 DX  1
QSO:  7034 RY 2013-09-28 0416 I4DZ          599 15 DX  AC2FA         599 05 NY  0
QSO:  7034 RY 2013-09-28 0417 I4DZ          599 15 DX  WB0PYF        599 04 MO  0
QSO:  7034 RY 2013-09-28 0418 I4DZ          599 15 DX  WA8KHP        599 04 OH  0
QSO:  7034 RY 2013-09-28 0419 I4DZ          599 15 DX  WM9Q          599 04 IL  0
QSO:  7034 RY 2013-09-28 0419 I4DZ          599 15 DX  UR4EI         599 16 DX  0
QSO:  7034 RY 2013-09-28 0421 I4DZ          599 15 DX  W0PSK         599 04 KS  0
QSO:  7034 RY 2013-09-28 0422 I4DZ          599 15 DX  K0FYI         599 04 CO  0
QSO:  7034 RY 2013-09-28 0422 I4DZ          599 15 DX  ND0M          599 04 MN  0
QSO:  7034 RY 2013-09-28 0423 I4DZ          599 15 DX  N8BJQ         599 04 OH  0
QSO:  7034 RY 2013-09-28 0423 I4DZ          599 15 DX  VA2WA         599 05 QC  0
QSO: 14111 RY 2013-09-28 0423 I4DZ          599 15 DX  UA0AKY        599 18 DX  1
QSO:  7034 RY 2013-09-28 0424 I4DZ          599 15 DX  SM7BHM        599 14 DX  0
QSO:  7034 RY 2013-09-28 0425 I4DZ          599 15 DX  EI4HQ         599 14 DX  0
QSO:  7034 RY 2013-09-28 0425 I4DZ          599 15 DX  K9IBM         599 04 WI  0
QSO:  7034 RY 2013-09-28 0427 I4DZ          599 15 DX  W3FV          599 05 PA  0
QSO:  3583 RY 2013-09-28 0428 I4DZ          599 15 DX  HK1NA         599 09 DX  1
QSO:  7034 RY 2013-09-28 0429 I4DZ          599 15 DX  K5WP          599 04 AL  0
QSO:  3585 RY 2013-09-28 0430 I4DZ          599 15 DX  NA3M          599 05 MD  1
QSO:  7034 RY 2013-09-28 0431 I4DZ          599 15 DX  VE3FJB        599 04 ON  0
QSO:  7034 RY 2013-09-28 0432 I4DZ          599 15 DX  WA1FCN        599 04 AL  0
QSO:  7034 RY 2013-09-28 0432 I4DZ          599 15 DX  N3RC          599 04 MT  0
QSO:  3569 RY 2013-09-28 0433 I4DZ          599 15 DX  VA2UP         599 05 QC  1
QSO:  7034 RY 2013-09-28 0433 I4DZ          599 15 DX  UT8IM         599 16 DX  0
QSO:  7034 RY 2013-09-28 0434 I4DZ          599 15 DX  K0TZ          599 04 CO  0
QSO:  7034 RY 2013-09-28 0435 I4DZ          599 15 DX  VE2LX         599 05 QC  0
QSO:  7034 RY 2013-09-28 0436 I4DZ          599 15 DX  AF5T          599 04 TX  0
QSO:  7034 RY 2013-09-28 0438 I4DZ          599 15 DX  NX9G          599 04 IL  0
QSO:  7034 RY 2013-09-28 0438 I4DZ          599 15 DX  KE8M          599 04 OH  0
QSO:  3590 RY 2013-09-28 0439 I4DZ          599 15 DX  P49X          599 09 DX  1
QSO:  7034 RY 2013-09-28 0439 I4DZ          599 15 DX  UY7MM         599 16 DX  0
QSO:  7034 RY 2013-09-28 0440 I4DZ          599 15 DX  N4LV          599 05 NC  0
QSO:  7034 RY 2013-09-28 0440 I4DZ          599 15 DX  W8KEN         599 04 OH  0
QSO:  3592 RY 2013-09-28 0442 I4DZ          599 15 DX  AB1QB         599 05 NH  1
QSO:  7034 RY 2013-09-28 0442 I4DZ          599 15 DX  GM1C          599 14 DX  0
QSO:  7034 RY 2013-09-28 0442 I4DZ          599 15 DX  K7WP          599 03 AZ  0
QSO:  7034 RY 2013-09-28 0444 I4DZ          599 15 DX  K4JC          599 05 FL  0
QSO:  7034 RY 2013-09-28 0444 I4DZ          599 15 DX  K0NW          599 03 CA  0
QSO:  7034 RY 2013-09-28 0445 I4DZ          599 15 DX  UY5TE         599 16 DX  0
QSO:  7034 RY 2013-09-28 0445 I4DZ          599 15 DX  AA4DD         599 04 TN  0
QSO:  7041 RY 2013-09-28 0446 I4DZ          599 15 DX  YO3VU         599 20 DX  0
QSO:  7034 RY 2013-09-28 0447 I4DZ          599 15 DX  K7UA          599 03 UT  0
QSO:  7034 RY 2013-09-28 0447 I4DZ          599 15 DX  EW6EN         599 16 DX  0
QSO:  7042 RY 2013-09-28 0448 I4DZ          599 15 DX  YL5T          599 15 DX  0
QSO:  7034 RY 2013-09-28 0448 I4DZ          599 15 DX  K8QKY         599 04 MI  0
QSO:  3598 RY 2013-09-28 0448 I4DZ          599 15 DX  GW4SKA        599 14 DX  1
QSO:  7038 RY 2013-09-28 0449 I4DZ          599 15 DX  UV5U          599 16 DX  0
QSO:  3592 RY 2013-09-28 0449 I4DZ          599 15 DX  NA5NN         599 04 MS  0
QSO:  3590 RY 2013-09-28 0450 I4DZ          599 15 DX  OK1WCF        599 15 DX  0
QSO:  7038 RY 2013-09-28 0450 I4DZ          599 15 DX  W7RN          599 03 NV  1
QSO:  3590 RY 2013-09-28 0451 I4DZ          599 15 DX  N3QE          599 05 MD  0
QSO:  3590 RY 2013-09-28 0451 I4DZ          599 15 DX  DO9PL         599 14 DX  0
QSO:  3590 RY 2013-09-28 0453 I4DZ          599 15 DX  W4TTY         599 05 VA  0
QSO:  3590 RY 2013-09-28 0453 I4DZ          599 15 DX  LZ5R          599 20 DX  0
QSO:  3590 RY 2013-09-28 0454 I4DZ          599 15 DX  F5BEG         599 14 DX  0
QSO:  3590 RY 2013-09-28 0454 I4DZ          599 15 DX  DL8FBD        599 14 DX  0
QSO:  7046 RY 2013-09-28 0455 I4DZ          599 15 DX  K7IA          599 04 NM  1
QSO:  3590 RY 2013-09-28 0455 I4DZ          599 15 DX  G3VMY         599 14 DX  0
QSO:  3590 RY 2013-09-28 0456 I4DZ          599 15 DX  AG4W          599 04 AL  0
QSO:  7039 RY 2013-09-28 0456 I4DZ          599 15 DX  RA2FU         599 15 DX  1
QSO:  3590 RY 2013-09-28 0457 I4DZ          599 15 DX  DL8MAS        599 14 DX  0
QSO:  7079 RY 2013-09-28 0457 I4DZ          599 15 DX  SZ1A          599 20 DX  0
QSO:  7051 RY 2013-09-28 0458 I4DZ          599 15 DX  OE6MDF        599 15 DX  1
QSO:  3590 RY 2013-09-28 0459 I4DZ          599 15 DX  PA0WRS        599 14 DX  0
QSO:  3590 RY 2013-09-28 0500 I4DZ          599 15 DX  EF7R          599 14 DX  0
QSO:  3590 RY 2013-09-28 0500 I4DZ          599 15 DX  DL1ZBO        599 14 DX  0
QSO:  3590 RY 2013-09-28 0501 I4DZ          599 15 DX  NE1B          599 05 NH  0
QSO:  3590 RY 2013-09-28 0503 I4DZ          599 15 DX  DK3A          599 14 DX  0
QSO:  3590 RY 2013-09-28 0504 I4DZ          599 15 DX  S50W          599 15 DX  0
QSO:  3590 RY 2013-09-28 0505 I4DZ          599 15 DX  LA5LJA        599 14 DX  0
QSO:  7043 RY 2013-09-28 0507 I4DZ          599 15 DX  K0KX          599 04 MN  0
QSO:  7043 RY 2013-09-28 0507 I4DZ          599 15 DX  G9V           599 14 DX  0
QSO:  7043 RY 2013-09-28 0507 I4DZ          599 15 DX  OM5NL         599 15 DX  0
QSO:  7043 RY 2013-09-28 0508 I4DZ          599 15 DX  DR5N          599 14 DX  0
QSO:  7043 RY 2013-09-28 0509 I4DZ          599 15 DX  W0OVM         599 04 CO  0
QSO:  7043 RY 2013-09-28 0509 I4DZ          599 15 DX  ZM2B          599 32 DX  0
QSO:  3577 RY 2013-09-28 0510 I4DZ          599 15 DX  N2PA          599 05 NY  1
QSO:  7043 RY 2013-09-28 0510 I4DZ          599 15 DX  DM5TI         599 14 DX  0
QSO:  3597 RY 2013-09-28 0511 I4DZ          599 15 DX  VA2AM         599 05 QC  0
QSO:  7043 RY 2013-09-28 0512 I4DZ          599 15 DX  HF8E          599 15 DX  0
QSO:  7043 RY 2013-09-28 0512 I4DZ          599 15 DX  OK1DBE        599 15 DX  0
QSO:  7043 RY 2013-09-28 0513 I4DZ          599 15 DX  OM6RK         599 15 DX  0
QSO:  3582 RY 2013-09-28 0513 I4DZ          599 15 DX  W4BQF         599 05 GA  1
QSO:  7043 RY 2013-09-28 0513 I4DZ          599 15 DX  DF6WE         599 14 DX  0
QSO:  7043 RY 2013-09-28 0514 I4DZ          599 15 DX  DL7UGO        599 14 DX  0
QSO:  3577 RY 2013-09-28 0515 I4DZ          599 15 DX  AC0C          599 04 KS  1
QSO:  7042 RY 2013-09-28 0519 I4DZ          599 15 DX  WB5TUF        599 04 TX  0
QSO:  7042 RY 2013-09-28 0519 I4DZ          599 15 DX  VE4EAR        599 04 MB  0
QSO:  7042 RY 2013-09-28 0520 I4DZ          599 15 DX  WI7N          599 03 OR  0
QSO:  7042 RY 2013-09-28 0521 I4DZ          599 15 DX  K0RC          599 04 MN  0
QSO:  7042 RY 2013-09-28 0521 I4DZ          599 15 DX  N0RN          599 04 CO  0
QSO:  7042 RY 2013-09-28 0522 I4DZ          599 15 DX  NO2T          599 05 NJ  0
QSO:  7042 RY 2013-09-28 0524 I4DZ          599 15 DX  F4FDA         599 14 DX  0
QSO:  7042 RY 2013-09-28 0525 I4DZ          599 15 DX  W3GH          599 05 PA  0
QSO:  7042 RY 2013-09-28 0527 I4DZ          599 15 DX  DK3FB         599 14 DX  0
QSO: 14078 RY 2013-09-28 0527 I4DZ          599 15 DX  OH0V          599 15 DX  1
QSO:  7042 RY 2013-09-28 0527 I4DZ          599 15 DX  OK2PQS        599 15 DX  0
QSO:  7042 RY 2013-09-28 0528 I4DZ          599 15 DX  OK2UHP        599 15 DX  0
QSO:  7042 RY 2013-09-28 0528 I4DZ          599 15 DX  NX0I          599 04 MO  0
QSO: 14098 RY 2013-09-28 0529 I4DZ          599 15 DX  OH8A          599 15 DX  1
QSO: 14081 RY 2013-09-28 0529 I4DZ          599 15 DX  ES9C          599 15 DX  1
QSO: 14112 RY 2013-09-28 0530 I4DZ          599 15 DX  EU1DX         599 16 DX  1
QSO:  7042 RY 2013-09-28 0531 I4DZ          599 15 DX  F2AR          599 14 DX  0
QSO: 14080 RY 2013-09-28 0531 I4DZ          599 15 DX  YL2CI         599 15 DX  1
QSO:  7042 RY 2013-09-28 0533 I4DZ          599 15 DX  SM6FKF        599 14 DX  0
QSO: 21084 RY 2013-09-28 0534 I4DZ          599 15 DX  JA3JM         599 25 DX  0
QSO: 21084 RY 2013-09-28 0534 I4DZ          599 15 DX  7L2MDI        599 25 DX  0
QSO: 21084 RY 2013-09-28 0535 I4DZ          599 15 DX  JE1RRK        599 25 DX  0
QSO: 21084 RY 2013-09-28 0537 I4DZ          599 15 DX  JR7IWL        599 25 DX  0
QSO: 21084 RY 2013-09-28 0538 I4DZ          599 15 DX  UZ2M          599 16 DX  0
QSO: 14098 RY 2013-09-28 0538 I4DZ          599 15 DX  LZ5R          599 20 DX  1
QSO: 21084 RY 2013-09-28 0538 I4DZ          599 15 DX  JI3FLA        599 25 DX  0
QSO: 21084 RY 2013-09-28 0539 I4DZ          599 15 DX  JA7BME        599 25 DX  0
QSO: 21084 RY 2013-09-28 0539 I4DZ          599 15 DX  OH5EHC        599 15 DX  0
